1464000438.77, 0.342106696498, 0.372492575626
1464000633.41, 0.342106696498, 0.372492575626
1464009315.41, 0.636454499746, 0.643026004728
1464009460.55, 0.636454499746, 0.643026004728
1464010226.86, 0.845057266548, 0.843971631206
1464010546.48, 0.845057266548, 0.843971631206
1464010685.21, 0.845057266548, 0.843971631206
1464010949.58, 0.845057266548, 0.843971631206
1464011634.99, 0.845057266548, 0.843971631206
1464011720.05, 0.845057266548, 0.843971631206
1464011782.85, 0.845057266548, 0.843971631206
1464011826.55, 0.845057266548, 0.843971631206
1464011920.48, 0.845057266548, 0.843971631206
1464017127.35, 0.845057266548, 0.843971631206
1464017380.13, 0.845057266548, 0.843971631206
1464017623.68, 0.845057266548, 0.843971631206
1464018319.12, 0.845057266548, 0.843971631206
1464018502.57, 0.845057266548, 0.843971631206
1464021119.86, 0.467967671718, 0.472813238771
1464021517.88, 0.471249264598, 0.475177304965
1464022827.79, 0.62783171521, 0.687943262411
1464023751.45, 0.544080604534, 0.765957446809
1464024031.34, 0.602409638554, 0.354609929078
1464024235.85, 0.62962962963, 0.36170212766
1464024320.96, 0.62962962963, 0.36170212766
1464024403.29, 0.62962962963, 0.36170212766
1464024487.98, 0.62962962963, 0.36170212766
1464024566.68, 0.62962962963, 0.36170212766
1464034843.779529, 1.0, 0.765957446809
1464034925.229659, 1.0, 0.765957446809
1464035016.031983, 1.0, 0.765957446809
1464035265.053722, 0.889143518519, 0.87706855792
1464035316.15577, 0.889143518519, 0.87706855792
1464035413.573695, 0.889143518519, 0.87706855792
1464035470.958791, 0.889143518519, 0.87706855792
1464035609.305225, 0.889143518519, 0.87706855792
1464035706.456196, 0.889143518519, 0.87706855792
1464037091.421307, 0.889143518519, 0.87706855792
1464037169.821624, 0.889143518519, 0.87706855792
1464037342.865404, 0.889143518519, 0.87706855792
1464037427.686626, 0.889143518519, 0.87706855792
1464041158.736349, 0.916385050833, 0.926713947991
1464041302.67855, 0.916385050833, 0.926713947991
1464041334.294605, 0.916385050833, 0.926713947991
1464041398.395124, 0.916385050833, 0.926713947991
1464042980.639654, 0.84187573752, 0.805555555556
1464043081.98981, 0.84187573752, 0.805555555556
1464046065.636807, 0.914991400069, 0.881944444444
1464046588.781306, 0.916182699864, 0.867021276596
1464046745.655061, 0.892901751309, 0.83865248227
1464046886.478518, 0.892901751309, 0.83865248227
1464047150.150161, 0.892901751309, 0.83865248227
1464047169.504021, 0.892901751309, 0.83865248227
1464047226.454697, 0.892901751309, 0.83865248227
1464047300.577612, 0.892901751309, 0.83865248227
1464047367.717133, 0.892901751309, 0.83865248227
1464047462.160919, 0.892901751309, 0.83865248227
1464048191.551297, 0.892901751309, 0.83865248227
1464075256.666773, 0.892552735057, 0.836879432624
1464075424.615175, 0.892901751309, 0.83865248227
1464075744.032258, 0.892857142857, 0.840425531915
1464075822.258347, 0.889565826331, 0.833333333333
1464075908.560348, 0.893363499246, 0.83865248227
1464078494.727927, 0.921793160111, 0.852836879433
1464078667.950435, 0.921793160111, 0.852836879433
1464078893.972223, 0.921793160111, 0.852836879433
1464079020.982325, 0.921793160111, 0.852836879433
1464079248.32444, 0.986722277493, 0.980496453901
1464079370.862307, 0.986722277493, 0.980496453901
1464079515.608383, 0.986722277493, 0.980496453901
1464079673.76454, 0.9635469308, 0.946808510638
1464079716.284712, 0.9635469308, 0.946808510638
1464079808.411877, 0.986722277493, 0.980496453901
1464079824.249017, 0.986722277493, 0.980496453901
1464080198.777783, 1.0, 0.994680851064
1464080220.310064, 1.0, 0.994680851064
1464080326.368478, 1.0, 0.994680851064
1464081945.863249, 0.997631667508, 0.994680851064
1464082092.644107, 0.996466431095, 1.0
1464082594.414419, 0.988405477032, 0.980496453901
1464082788.78688, 0.996466431095, 1.0
1464084289.442891, 0.987288118324, 0.987588652482
1464084325.766771, 0.987288118324, 0.987588652482
1464085612.373497, 0.967380144191, 0.959889676911
1464085652.195512, 0.967380144191, 0.959889676911
1464086040.083422, 0.967380144191, 0.959889676911
1464086131.802037, 0.967380144191, 0.959889676911
1464086141.157948, 0.967380144191, 0.959889676911
1464086252.43917, 0.967380144191, 0.959889676911
