timestamp;accel-x;accel-y;accel-z
1464097601455;-9.120121;1.3773212;-3.311555
1464097601490;-9.11964;1.376757;-3.3131151
1464097601524;-9.119249;1.3758692;-3.31456
1464097601558;-9.119048;1.3741716;-3.3158195
1464097601592;-9.118841;1.3724754;-3.3170872
1464097601626;-9.119041;1.370202;-3.3174734
1464097601660;-9.119339;1.3677849;-3.3176591
1464097601694;-9.119678;1.3654915;-3.3176677
1464097601728;-9.120072;1.3634156;-3.317437
1464097601762;-9.120499;1.3612789;-3.317142
1464097601795;-9.122432;1.3568617;-3.3136308
1464097601829;-9.12444;1.3523341;-3.3099532
1464097601864;-9.126909;1.3471278;-3.3052664
1464097601898;-9.129847;1.3412468;-3.2995446
1464097601932;-9.132752;1.3354044;-3.2938657
1464097601966;-9.134786;1.3304031;-3.2902408
1464097602001;-9.136799;1.3254241;-3.2866755
1464097602035;-9.138321;1.3207732;-3.284313
1464097602069;-9.139388;1.3166972;-3.2829711
1464097602103;-9.139849;1.312926;-3.2832043
1464097602137;-9.137443;1.3110073;-3.29065
1464097602172;-9.135049;1.3091059;-3.2980537
1464097602205;-9.257647;1.3033617;-2.9389231
1464097602239;-9.112242;1.3179531;-3.3570967
1464097602273;-9.101391;1.3263277;-3.383124
1464097602307;-9.093526;1.3316398;-3.4021387
1464097602341;-9.085474;1.3369845;-3.4214945
1464097602376;-9.084291;1.3356854;-3.4251492
1464097602409;-9.08444;1.3330826;-3.4257631
1464097602444;-9.084983;1.3288441;-3.4259784
1464097602477;-9.086114;1.3222096;-3.4255378
1464097602512;-9.087265;1.3154291;-3.4250922
1464097602545;-9.088652;1.3088232;-3.423955
1464097602579;-9.090108;1.3020637;-3.4226625
1464097602614;-9.09128;1.2962073;-3.4217694
1464097602648;-9.092129;1.2914425;-3.4213166
1464097602682;-9.093018;1.2867129;-3.420734
1464097602717;-9.093899;1.2841369;-3.419357
1464097602751;-9.094784;1.281576;-3.41797
1464097602786;-9.095474;1.2805264;-3.41652
1464097602820;-9.096037;1.2805223;-3.4150229
1464097602854;-9.096518;1.280756;-3.413662
1464097602888;-9.096797;1.28177;-3.4125333
1464097602922;-9.096998;1.282971;-3.4115443
1464097602955;-9.098098;1.2822951;-3.408864
1464097602990;-9.099496;1.2810259;-3.4056094
1464097603024;-9.10119;1.2790755;-3.4018104
1464097603058;-9.103701;1.2753154;-3.396499
1464097603092;-9.106168;1.2716705;-3.3912506
1464097603126;-9.108652;1.2675366;-3.386126
1464097603159;-9.111111;1.2633619;-3.3810725
1464097603193;-9.113086;1.2598443;-3.3770492
1464097603227;-9.114314;1.2573068;-3.3746786
1464097603261;-9.115549;1.2547361;-3.372304
1464097603294;-9.116076;1.2551403;-3.3707218
1464097603329;-9.116619;1.2556473;-3.3690686
1464097603363;-9.115899;1.2560755;-3.3708618
1464097603397;-9.1136;1.2565867;-3.3768764
1464097603431;-9.111267;1.2572643;-3.3829174
1464097603465;-9.1075325;1.2624004;-3.3910422
1464097603499;-9.103724;1.2677195;-3.399279
1464097603533;-9.099245;1.2747377;-3.408637
1464097603568;-9.094236;1.2830772;-3.4188573
1464097603602;-9.089228;1.2915285;-3.4289827
1464097603636;-9.08402;1.3014714;-3.439011
1464097603670;-9.078661;1.3116276;-3.449287
1464097603704;-9.073664;1.3221085;-3.4584177
1464097603738;-9.068772;1.3328179;-3.4671361
1464097603772;-9.064157;1.3431604;-3.475195
1464097603806;-9.060544;1.3522314;-3.481092
1464097603840;-9.056966;1.3611335;-3.486935
1464097603874;-9.05449;1.3684613;-3.490495
1464097603908;-9.052257;1.3754754;-3.4935277
1464097603942;-9.050254;1.3823693;-3.4959898
1464097603976;-9.048754;1.388925;-3.497277
1464097604010;-9.047185;1.3956511;-3.4986596
1464097604045;-9.046414;1.4016349;-3.498263
1464097604079;-9.045726;1.4074516;-3.4977078
1464097604112;-9.045692;1.4135932;-3.4953136
1464097604146;-9.046482;1.4199904;-3.490667
1464097604180;-9.0472765;1.4263592;-3.48602
1464097604214;-9.047643;1.4334873;-3.4821396
1464097604248;-9.04809;1.440318;-3.4781559
1464097604283;-9.048746;1.4460881;-3.4740562
1464097604318;-9.049542;1.4507967;-3.4700131
1464097604352;-9.050483;1.4550182;-3.465788
1464097604386;-9.052429;1.4563155;-3.4601564
1464097604420;-9.054444;1.4576719;-3.4543104
