timestamp;x_accel;y_accel;z_accel
1464540742000;0.66;0.284;0.352
1464540742000;0.616;0.14;0.384
1464540742000;0.552;0.112;0.392
1464540742000;0.584;0.264;0.372
1464540742000;0.628;0.432;0.364
1464540742000;0.632;0.348;0.396
1464540742000;0.6;0.356;0.452
1464540742000;0.596;0.624;0.472
1464540742000;0.656;0.884;0.552
1464540742000;0.652;0.824;0.668
1464540742000;0.648;1.02;0.732
1464540742000;0.68;1.476;0.824
1464540742000;0.696;1.452;0.9
1464540742000;0.712;1.44;0.904
1464540742000;0.768;1.384;0.848
1464540742000;0.76;1.288;0.788
1464540742000;0.7;1.076;0.668
1464540742000;0.672;0.948;0.572
1464540742000;0.636;0.816;0.496
1464540742000;0.616;0.516;0.364
1464540742000;0.592;0.376;0.32
1464540742000;0.596;0.256;0.296
1464540742000;0.628;0.092;0.268
1464540742000;0.624;0.028;0.248
1464540742000;0.636;-0.056;0.244
1464540742000;0.628;-0.284;0.24
1464540742000;0.624;-0.332;0.2
1464540742000;0.632;-0.348;0.168
1464540742000;0.684;-0.388;0.18
1464540742000;0.648;-0.476;0.172
1464540742000;0.52;-0.624;0.096
1464540742000;0.512;-0.668;0.104
1464540743000;0.484;-0.72;0.092
1464540743000;0.396;-0.82;0.012
1464540743000;0.384;-0.88;-0.044
1464540743000;0.388;-0.952;-0.084
1464540743000;0.368;-1.116;-0.16
1464540743000;0.348;-1.176;-0.176
1464540743000;0.32;-1.248;-0.18
1464540743000;0.224;-1.44;-0.2
1464540743000;0.208;-1.568;-0.256
1464540743000;0.224;-1.624;-0.284
1464540743000;0.268;-1.344;-0.384
1464540743000;0.272;-1.396;-0.38
1464540743000;0.22;-1.54;-0.324
1464540743000;0.264;-1.376;-0.28
1464540743000;0.3;-1.236;-0.248
1464540743000;0.36;-1.012;-0.148
1464540743000;0.412;-0.936;-0.088
1464540743000;0.476;-0.852;-0.024
1464540743000;0.528;-0.696;0.016
1464540743000;0.548;-0.62;0.056
1464540743000;0.552;-0.544;0.092
1464540743000;0.58;-0.364;0.152
1464540743000;0.596;-0.256;0.176
1464540743000;0.516;-0.104;0.3
1464540743000;0.544;-0.068;0.332
1464540743000;0.56;-0.016;0.332
1464540743000;0.496;0.14;0.324
1464540743000;0.524;0.224;0.328
1464540743000;0.512;0.368;0.324
1464540743000;0.404;0.476;0.408
1464540743000;0.428;0.48;0.452
1464540743000;0.444;0.708;0.46
1464540743000;0.436;0.912;0.468
1464540743000;0.448;0.9;0.488
1464540743000;0.64;1.484;0.492
1464540743000;0.712;1.568;0.536
1464540743000;0.736;1.72;0.6
1464540744000;0.776;1.876;0.624
1464540744000;0.776;1.768;0.648
1464540744000;0.74;1.612;0.616
1464540744000;0.604;1.24;0.568
1464540744000;0.552;1.016;0.568
1464540744000;0.516;0.872;0.524
1464540744000;0.496;0.608;0.444
1464540744000;0.504;0.392;0.444
1464540744000;0.52;0.168;0.392
1464540744000;0.532;0.124;0.308
1464540744000;0.564;0.068;0.292
1464540744000;0.584;-0.208;0.312
1464540744000;0.564;-0.304;0.26
1464540744000;0.588;-0.34;0.232
1464540744000;0.544;-0.412;0.192
1464540744000;0.5;-0.472;0.184
1464540744000;0.528;-0.628;0.092
1464540744000;0.512;-0.684;0.084
1464540744000;0.492;-0.7;0.044
1464540744000;0.504;-0.764;-0.016
1464540744000;0.508;-0.788;-0.044
1464540744000;0.452;-0.888;-0.08
1464540744000;0.328;-0.996;-0.12
1464540744000;0.292;-1.024;-0.152
1464540744000;0.28;-1.056;-0.196
1464540744000;0.256;-1.152;-0.26
1464540744000;0.22;-1.24;-0.312
1464540744000;0.192;-1.284;-0.356
1464540744000;0.228;-1.328;-0.412
1464540744000;0.18;-1.508;-0.272
1464540744000;0.156;-1.62;-0.248
1464540744000;0.08;-1.672;-0.356
1464540744000;0.132;-1.628;-0.4
1464540744000;0.152;-1.552;-0.28
1464540744000;0.184;-1.404;-0.256
1464540744000;0.228;-1.252;-0.244
1464540744000;0.264;-1.044;-0.216
1464540744000;0.328;-0.988;-0.204
1464540745000;0.38;-0.92;-0.184
1464540745000;0.432;-0.768;-0.116
1464540745000;0.476;-0.712;-0.088
1464540745000;0.488;-0.672;-0.064
1464540745000;0.556;-0.584;0.004
1464540745000;0.608;-0.504;0.028
1464540745000;0.58;-0.364;0.052
1464540745000;0.572;-0.292;0.12
1464540745000;0.592;-0.224;0.124
1464540745000;0.596;-0.064;0.156
1464540745000;0.632;0.016;0.18
1464540745000;0.644;0.112;0.176
1464540745000;0.508;0.232;0.192
1464540745000;0.504;0.28;0.252
1464540745000;0.576;0.48;0.312
1464540745000;0.588;0.584;0.424
1464540745000;0.496;0.604;0.444
1464540745000;0.54;0.904;0.472
1464540745000;0.64;1.328;0.52
1464540745000;0.744;1.388;0.532
1464540745000;0.992;1.62;0.492
1464540745000;1.024;1.664;0.496
1464540745000;1.032;1.64;0.504
1464540745000;0.932;1.492;0.46
1464540745000;0.84;1.32;0.468
1464540745000;0.78;1.208;0.432
1464540745000;0.684;0.86;0.32
1464540745000;0.68;0.652;0.292
1464540745000;0.656;0.468;0.264
1464540745000;0.64;0.24;0.204
1464540745000;0.656;0.2;0.18
1464540745000;0.652;0.116;0.176
1464540745000;0.66;-0.096;0.16
1464540745000;0.664;-0.14;0.144
1464540745000;0.656;-0.192;0.14
1464540745000;0.62;-0.308;0.14
1464540745000;0.596;-0.372;0.152
1464540746000;0.58;-0.372;0.152
1464540746000;0.548;-0.428;0.156
1464540746000;0.5;-0.508;0.148
1464540746000;0.472;-0.56;0.052
1464540746000;0.432;-0.64;0.036
1464540746000;0.4;-0.76;0.012
1464540746000;0.336;-0.892;-0.064
1464540746000;0.292;-0.936;-0.1
1464540746000;0.252;-1.056;-0.152
1464540746000;0.232;-1.328;-0.228
1464540746000;0.228;-1.412;-0.312
1464540746000;0.248;-1.484;-0.424
1464540746000;0.228;-1.748;-0.612
1464540746000;0.256;-1.756;-0.676
1464540746000;0.288;-1.612;-0.684
1464540746000;0.26;-1.56;-0.656
1464540746000;0.216;-1.536;-0.592
1464540746000;0.188;-1.484;-0.388
1464540746000;0.196;-1.384;-0.308
1464540746000;0.232;-1.244;-0.252
1464540746000;0.308;-0.976;-0.14
1464540746000;0.328;-0.904;-0.104
1464540746000;0.432;-0.772;-0.016
1464540746000;0.484;-0.672;0.016
1464540746000;0.524;-0.592;0.044
1464540746000;0.532;-0.552;0.092
1464540746000;0.564;-0.5;0.088
1464540746000;0.6;-0.368;0.1
1464540746000;0.612;-0.172;0.128
1464540746000;0.596;-0.148;0.156
1464540746000;0.596;-0.104;0.152
1464540746000;0.564;0.292;0.128
1464540746000;0.596;0.352;0.172
1464540746000;0.612;0.284;0.196
1464540746000;0.54;0.624;0.136
1464540746000;0.572;0.848;0.132
1464540746000;0.672;0.616;0.252
1464540747000;0.692;0.664;0.228
1464540747000;0.72;1.024;0.124
1464540747000;0.888;1.204;0.204
1464540747000;0.916;1.12;0.28
1464540747000;0.884;1.292;0.316
1464540747000;0.9;1.74;0.392
1464540747000;0.888;1.66;0.476
1464540747000;0.888;1.552;0.484
1464540747000;0.856;1.384;0.42
1464540747000;0.796;1.22;0.376
1464540747000;0.728;1.024;0.316
1464540747000;0.688;0.708;0.236
1464540747000;0.656;0.644;0.188
1464540747000;0.604;0.404;0.184
1464540747000;0.58;0.28;0.176
1464540747000;0.584;0.172;0.164
1464540747000;0.604;-0.032;0.148
1464540747000;0.62;-0.132;0.128
1464540747000;0.644;-0.228;0.128
1464540747000;0.664;-0.28;0.092
1464540747000;0.688;-0.308;0.088
1464540747000;0.692;-0.368;0.068
1464540747000;0.604;-0.54;0.016
1464540747000;0.58;-0.636;0.02
1464540747000;0.572;-0.712;-0.02
1464540747000;0.524;-0.872;-0.052
1464540747000;0.48;-0.936;-0.088
1464540747000;0.428;-0.984;-0.14
1464540747000;0.288;-0.996;-0.184
1464540747000;0.196;-1.028;-0.22
1464540747000;0.044;-1.228;-0.24
1464540747000;-0.104;-1.516;-0.088
1464540747000;-0.06;-1.632;0.06
1464540747000;-0.128;-1.772;-0.424
1464540747000;-0.1;-1.8;-0.376
1464540747000;-0.016;-1.74;-0.412
1464540747000;0.068;-1.56;-0.412
1464540747000;0.092;-1.46;-0.4
1464540748000;0.12;-1.324;-0.372
1464540748000;0.22;-1.128;-0.304
1464540748000;0.236;-1.032;-0.264
1464540748000;0.252;-0.928;-0.228
1464540748000;0.324;-0.804;-0.172
1464540748000;0.364;-0.74;-0.152
1464540748000;0.432;-0.556;-0.048
1464540748000;0.46;-0.492;-0.012
1464540748000;0.496;-0.432;0.004
1464540748000;0.48;-0.336;0.084
1464540748000;0.476;-0.216;0.108
1464540748000;0.484;-0.092;0.14
1464540748000;0.512;0.164;0.168
1464540748000;0.488;0.336;0.156
1464540748000;0.496;0.424;0.168
1464540748000;0.56;0.472;0.224
1464540748000;0.54;0.652;0.22
1464540748000;0.544;0.792;0.268
1464540748000;0.464;0.768;0.496
1464540748000;0.396;0.992;0.56
1464540748000;0.548;1.444;0.66
1464540748000;0.612;1.488;0.648
1464540748000;0.688;1.568;0.684
1464540748000;0.816;1.732;0.664
1464540748000;0.868;1.672;0.66
1464540748000;0.888;1.564;0.68
1464540748000;0.748;1.44;0.616
1464540748000;0.664;1.296;0.616
1464540748000;0.592;1.092;0.608
1464540748000;0.544;0.82;0.544
1464540748000;0.548;0.756;0.492
1464540748000;0.56;0.616;0.464
1464540748000;0.572;0.308;0.368
1464540748000;0.62;0.26;0.344
1464540748000;0.628;0.208;0.344
1464540748000;0.576;0.056;0.272
1464540748000;0.544;-0.024;0.256
1464540749000;0.528;-0.26;0.252
1464540749000;0.536;-0.316;0.236
1464540749000;0.52;-0.316;0.18
1464540749000;0.496;-0.472;0.096
1464540749000;0.512;-0.512;0.056
1464540749000;0.52;-0.54;0.016
1464540749000;0.42;-0.6;-0.088
1464540749000;0.372;-0.736;-0.148
1464540749000;0.348;-0.936;-0.228
1464540749000;0.324;-0.952;-0.26
1464540749000;0.288;-1.024;-0.32
1464540749000;0.232;-1.38;-0.436
1464540749000;0.228;-1.528;-0.496
1464540749000;0.228;-1.628;-0.56
1464540749000;0.196;-1.648;-0.712
1464540749000;0.244;-1.552;-0.72
1464540749000;0.284;-1.44;-0.712
1464540749000;0.296;-1.328;-0.656
1464540749000;0.288;-1.304;-0.628
1464540749000;0.216;-1.276;-0.52
1464540749000;0.228;-1.22;-0.364
1464540749000;0.248;-1.104;-0.316
1464540749000;0.308;-0.952;-0.212
1464540749000;0.324;-0.9;-0.16
1464540749000;0.348;-0.86;-0.116
1464540749000;0.432;-0.684;-0.032
1464540749000;0.44;-0.556;0.012
1464540749000;0.464;-0.44;0.064
1464540749000;0.492;-0.244;0.188
1464540749000;0.456;-0.1;0.236
1464540749000;0.476;0.016;0.272
1464540749000;0.512;0.192;0.316
1464540749000;0.464;0.396;0.34
1464540749000;0.448;0.456;0.316
1464540749000;0.52;0.484;0.348
1464540749000;0.576;0.512;0.476
1464540749000;0.616;0.672;0.616
1464540750000;0.516;0.836;0.708
1464540750000;0.524;0.996;0.848
1464540750000;0.62;1.096;1.036
1464540750000;0.672;1.116;1.044
1464540750000;0.812;1.244;1.024
1464540750000;0.964;1.368;1.0
1464540750000;0.928;1.324;1.004
1464540750000;0.852;1.28;0.932
1464540750000;0.732;1.128;0.776
1464540750000;0.7;0.932;0.72
1464540750000;0.684;0.772;0.62
1464540750000;0.688;0.552;0.436
1464540750000;0.696;0.456;0.376
1464540750000;0.692;0.2;0.34
1464540750000;0.72;0.124;0.296
1464540750000;0.708;0.088;0.244
1464540750000;0.68;0.016;0.192
1464540750000;0.656;-0.064;0.14
1464540750000;0.648;-0.164;0.132
1464540750000;0.608;-0.32;0.08
1464540750000;0.592;-0.368;0.068
1464540750000;0.56;-0.4;0.052
1464540750000;0.528;-0.468;0.048
1464540750000;0.496;-0.532;0.028
1464540750000;0.42;-0.608;0.008
1464540750000;0.344;-0.784;-0.028
1464540750000;0.336;-0.872;-0.048
1464540750000;0.308;-1.088;-0.108
1464540750000;0.264;-1.228;-0.16
1464540750000;0.228;-1.344;-0.24
1464540750000;0.24;-1.504;-0.304
1464540750000;0.232;-1.608;-0.368
1464540750000;0.228;-1.688;-0.4
1464540750000;0.172;-1.788;-0.32
1464540750000;0.164;-1.716;-0.308
1464540750000;0.028;-1.688;-0.276
1464540750000;0.184;-1.244;-0.244
1464540750000;0.212;-1.252;-0.26
1464540751000;0.22;-1.228;-0.22
1464540751000;0.284;-0.988;-0.152
1464540751000;0.32;-0.864;-0.156
1464540751000;0.392;-0.776;-0.168
1464540751000;0.496;-0.596;-0.112
1464540751000;0.524;-0.512;-0.108
1464540751000;0.58;-0.368;-0.044
1464540751000;0.552;-0.292;-0.004
1464540751000;0.576;-0.16;0.0
1464540751000;0.58;0.02;0.08
1464540751000;0.548;0.044;0.136
1464540751000;0.568;0.092;0.16
1464540751000;0.516;0.404;0.18
1464540751000;0.564;0.384;0.208
1464540751000;0.576;0.308;0.228
1464540751000;0.632;0.684;0.212
1464540751000;0.672;0.772;0.244
1464540751000;0.68;0.724;0.288
1464540751000;0.696;1.112;0.296
1464540751000;0.792;1.332;0.316
1464540751000;0.832;1.396;0.42
1464540751000;0.872;1.62;0.44
1464540751000;0.888;1.764;0.488
1464540751000;0.804;1.568;0.596
1464540751000;0.804;1.512;0.612
1464540751000;0.784;1.428;0.58
1464540751000;0.688;1.116;0.504
1464540751000;0.66;0.972;0.46
1464540751000;0.644;0.832;0.404
1464540751000;0.652;0.612;0.336
1464540751000;0.644;0.512;0.336
1464540751000;0.616;0.404;0.32
1464540751000;0.6;0.312;0.28
1464540751000;0.628;0.212;0.268
1464540751000;0.616;0.044;0.26
1464540751000;0.644;-0.096;0.188
1464540751000;0.64;-0.112;0.156
1464540752000;0.588;-0.252;0.144
1464540752000;0.56;-0.344;0.112
1464540752000;0.536;-0.428;0.088
1464540752000;0.452;-0.524;0.048
1464540752000;0.38;-0.58;0.004
1464540752000;0.348;-0.688;0.0
1464540752000;0.272;-0.924;-0.012
1464540752000;0.216;-1.092;-0.076
1464540752000;0.168;-1.212;-0.16
1464540752000;0.172;-1.42;-0.284
1464540752000;0.196;-1.46;-0.348
1464540752000;0.192;-1.556;-0.436
1464540752000;0.216;-1.776;-0.588
1464540752000;0.256;-1.692;-0.612
1464540752000;0.292;-1.492;-0.588
1464540752000;0.24;-1.352;-0.624
1464540752000;0.232;-1.36;-0.516
1464540752000;0.176;-1.364;-0.408
1464540752000;0.172;-1.3;-0.344
1464540752000;0.188;-1.236;-0.268
1464540752000;0.228;-1.076;-0.156
1464540752000;0.256;-1.012;-0.136
1464540752000;0.28;-0.932;-0.1
1464540752000;0.312;-0.748;-0.02
1464540752000;0.364;-0.648;0.02
1464540752000;0.396;-0.48;0.06
1464540752000;0.364;-0.212;0.14
1464540752000;0.368;-0.14;0.216
1464540752000;0.4;0.312;0.276
1464540752000;0.464;0.476;0.292
1464540752000;0.42;0.392;0.28
1464540752000;0.52;0.668;0.312
1464540752000;0.652;0.844;0.348
1464540752000;0.64;0.784;0.444
1464540752000;0.54;0.968;0.692
1464540752000;0.504;1.224;0.808
1464540752000;0.468;1.3;0.94
1464540753000;0.496;1.5;1.048
1464540753000;0.56;1.608;1.04
1464540753000;0.644;1.54;1.032
1464540753000;0.7;1.324;0.924
1464540753000;0.684;1.224;0.864
1464540753000;0.632;0.944;0.744
1464540753000;0.62;0.828;0.636
1464540753000;0.612;0.724;0.536
1464540753000;0.62;0.424;0.432
1464540753000;0.636;0.34;0.376
1464540753000;0.64;0.288;0.308
1464540753000;0.66;0.112;0.248
1464540753000;0.664;0.016;0.24
1464540753000;0.672;-0.048;0.224
1464540753000;0.652;-0.052;0.16
1464540753000;0.652;-0.112;0.16
1464540753000;0.644;-0.216;0.164
1464540753000;0.564;-0.424;0.132
1464540753000;0.524;-0.504;0.12
