timestamp;x_accel;y_accel;z_accel
1464540033000;0.52;-0.276;0.304
1464540033000;0.528;-0.296;0.296
1464540033000;0.548;-0.352;0.236
1464540033000;0.536;-0.4;0.244
1464540033000;0.552;-0.436;0.228
1464540033000;0.52;-0.532;0.144
1464540033000;0.512;-0.556;0.096
1464540033000;0.516;-0.608;0.076
1464540033000;0.48;-0.736;0.024
1464540033000;0.424;-0.784;-0.024
1464540033000;0.368;-0.86;-0.06
1464540033000;0.276;-1.096;-0.132
1464540034000;0.248;-1.256;-0.168
1464540034000;0.316;-1.7;-0.284
1464540034000;0.276;-1.64;-0.484
1464540034000;0.272;-1.588;-0.484
1464540034000;0.26;-1.484;-0.36
1464540034000;0.24;-1.516;-0.368
1464540034000;0.256;-1.444;-0.364
1464540034000;0.22;-1.276;-0.292
1464540034000;0.204;-1.164;-0.22
1464540034000;0.22;-1.04;-0.144
1464540034000;0.268;-0.824;0.028
1464540034000;0.312;-0.736;0.092
1464540034000;0.328;-0.552;0.192
1464540034000;0.332;-0.452;0.24
1464540034000;0.38;-0.324;0.272
1464540034000;0.396;-0.112;0.296
1464540034000;0.416;-0.004;0.288
1464540034000;0.472;0.14;0.272
1464540034000;0.484;0.428;0.26
1464540034000;0.448;0.424;0.312
1464540034000;0.408;0.348;0.372
1464540034000;0.376;0.636;0.352
1464540034000;0.376;0.696;0.38
1464540034000;0.392;0.584;0.472
1464540034000;0.46;0.676;0.544
1464540034000;0.516;1.0;0.56
1464540034000;0.668;1.44;0.788
1464540034000;0.724;1.368;1.024
1464540034000;0.756;1.572;1.12
1464540034000;0.932;2.0;1.04
1464540034000;0.912;1.752;1.036
1464540034000;0.856;1.524;0.98
1464540034000;0.652;1.42;0.72
1464540034000;0.536;1.212;0.664
1464540034000;0.492;0.956;0.656
1464540034000;0.468;0.584;0.568
1464540034000;0.504;0.488;0.576
1464540035000;0.552;0.38;0.592
1464540035000;0.456;0.132;0.428
1464540035000;0.464;0.084;0.352
1464540035000;0.564;0.004;0.28
1464540035000;0.588;-0.076;0.272
1464540035000;0.592;-0.136;0.284
1464540035000;0.576;-0.156;0.212
1464540035000;0.576;-0.14;0.2
1464540035000;0.588;-0.156;0.208
1464540035000;0.532;-0.296;0.212
1464540035000;0.528;-0.364;0.248
1464540035000;0.548;-0.412;0.26
1464540035000;0.468;-0.504;0.26
1464540035000;0.396;-0.592;0.236
1464540035000;0.328;-0.804;0.156
1464540035000;0.32;-0.88;0.16
1464540035000;0.296;-0.984;0.12
1464540035000;0.224;-1.268;0.012
1464540035000;0.22;-1.384;-0.044
1464540035000;0.252;-1.46;-0.1
1464540035000;0.34;-1.616;-0.392
1464540035000;0.336;-1.372;-0.344
1464540035000;0.296;-1.268;-0.26
1464540035000;0.256;-1.452;-0.164
1464540035000;0.264;-1.38;-0.152
1464540035000;0.228;-1.336;-0.14
1464540035000;0.208;-1.22;-0.04
1464540035000;0.248;-1.124;0.02
1464540035000;0.296;-1.036;0.052
1464540035000;0.292;-0.868;0.116
1464540035000;0.328;-0.772;0.136
1464540035000;0.348;-0.556;0.192
1464540035000;0.324;-0.44;0.2
1464540035000;0.32;-0.292;0.18
1464540035000;0.34;0.268;0.228
1464540035000;0.372;0.304;0.28
1464540035000;0.38;0.18;0.344
1464540035000;0.352;0.248;0.356
1464540036000;0.356;0.476;0.352
1464540036000;0.372;0.476;0.388
1464540036000;0.372;0.316;0.496
1464540036000;0.36;0.532;0.476
1464540036000;0.38;0.812;0.504
1464540036000;0.404;0.832;0.668
1464540036000;0.412;0.864;0.84
1464540036000;0.508;1.376;1.14
1464540036000;0.572;1.368;1.312
1464540036000;0.628;1.332;1.38
1464540036000;0.76;1.584;1.188
1464540036000;0.756;1.632;1.112
1464540036000;0.696;1.456;1.12
1464540036000;0.496;1.192;1.016
1464540036000;0.428;1.096;0.912
1464540036000;0.376;0.884;0.816
1464540036000;0.42;0.516;0.616
1464540036000;0.432;0.488;0.532
1464540036000;0.436;0.46;0.472
1464540036000;0.444;0.176;0.472
1464540036000;0.464;0.068;0.448
1464540036000;0.532;0.084;0.424
1464540036000;0.556;0.028;0.424
1464540036000;0.568;-0.064;0.424
1464540036000;0.62;-0.172;0.404
1464540036000;0.692;-0.048;0.432
1464540036000;0.72;0.0;0.388
1464540036000;0.736;-0.212;0.368
1464540036000;0.72;-0.304;0.352
1464540036000;0.74;-0.36;0.312
1464540036000;0.696;-0.392;0.248
1464540036000;0.604;-0.384;0.248
1464540036000;0.524;-0.432;0.22
1464540036000;0.336;-0.616;0.108
1464540036000;0.28;-0.728;0.044
1464540036000;0.28;-0.832;0.008
1464540036000;0.316;-1.04;-0.108
1464540037000;0.28;-1.184;-0.132
1464540037000;0.156;-1.864;-0.188
1464540037000;0.152;-2.04;-0.392
1464540037000;0.164;-1.808;-0.364
1464540037000;0.136;-1.448;-0.216
1464540037000;0.184;-1.416;-0.276
1464540037000;0.228;-1.34;-0.236
1464540037000;0.204;-1.128;-0.16
1464540037000;0.224;-1.036;-0.092
1464540037000;0.252;-0.944;-0.048
1464540037000;0.336;-0.768;0.04
1464540037000;0.348;-0.668;0.056
1464540037000;0.34;-0.564;0.084
1464540037000;0.312;-0.376;0.228
1464540037000;0.364;-0.308;0.264
1464540037000;0.264;-0.12;0.304
1464540037000;0.244;0.072;0.344
1464540037000;0.288;0.332;0.384
1464540037000;0.3;0.396;0.412
1464540037000;0.248;0.28;0.428
1464540037000;0.244;0.428;0.416
1464540037000;0.312;0.796;0.432
1464540037000;0.264;0.664;0.516
1464540037000;0.204;0.8;0.728
1464540037000;0.296;1.216;0.86
1464540037000;0.412;1.412;1.072
1464540037000;0.588;1.316;1.408
1464540037000;0.756;1.588;1.404
1464540037000;0.864;1.812;1.352
1464540037000;0.792;1.496;1.396
1464540037000;0.664;1.436;1.356
1464540037000;0.556;1.488;1.24
1464540037000;0.4;1.116;1.056
1464540037000;0.34;0.852;0.968
1464540037000;0.38;0.656;0.704
1464540037000;0.392;0.528;0.636
1464540037000;0.38;0.308;0.596
1464540038000;0.464;0.096;0.536
1464540038000;0.488;0.196;0.504
1464540038000;0.496;0.196;0.472
1464540038000;0.568;-0.036;0.356
1464540038000;0.58;-0.12;0.288
1464540038000;0.572;-0.176;0.232
1464540038000;0.512;-0.096;0.136
1464540038000;0.456;-0.16;0.108
1464540038000;0.392;-0.252;0.124
1464540038000;0.38;-0.388;0.088
1464540038000;0.356;-0.44;0.076
1464540038000;0.316;-0.52;0.044
1464540038000;0.236;-0.808;-0.068
1464540038000;0.228;-0.952;-0.136
1464540038000;0.28;-1.204;-0.26
1464540038000;0.272;-1.296;-0.296
1464540038000;0.236;-1.404;-0.28
1464540038000;0.136;-1.832;-0.476
1464540038000;0.176;-1.704;-0.424
1464540038000;0.172;-1.716;-0.292
1464540038000;0.24;-1.456;-0.272
1464540038000;0.268;-1.292;-0.236
1464540038000;0.276;-1.144;-0.18
1464540038000;0.32;-0.908;-0.008
1464540038000;0.356;-0.828;0.04
1464540038000;0.364;-0.772;0.08
1464540038000;0.36;-0.62;0.144
1464540038000;0.316;-0.552;0.16
1464540038000;0.404;-0.384;0.212
1464540038000;0.432;-0.272;0.212
1464540038000;0.408;-0.14;0.208
1464540038000;0.416;0.072;0.208
1464540038000;0.42;0.16;0.224
1464540038000;0.392;0.216;0.24
1464540038000;0.412;0.464;0.252
1464540038000;0.42;0.592;0.252
1464540038000;0.388;0.596;0.288
1464540038000;0.344;0.588;0.368
1464540039000;0.364;0.776;0.396
1464540039000;0.392;0.868;0.608
1464540039000;0.356;0.776;0.744
1464540039000;0.348;1.048;0.816
1464540039000;0.432;1.624;1.024
1464540039000;0.452;1.532;1.248
1464540039000;0.612;1.708;1.3
1464540039000;0.676;2.004;1.236
1464540039000;0.58;1.564;1.192
1464540039000;0.5;1.408;1.108
1464540039000;0.4;1.444;0.956
1464540039000;0.3;1.024;0.764
1464540039000;0.288;0.756;0.696
1464540039000;0.328;0.612;0.612
1464540039000;0.336;0.568;0.512
1464540039000;0.324;0.364;0.536
1464540039000;0.364;0.196;0.56
1464540039000;0.432;0.224;0.472
1464540039000;0.444;0.204;0.412
1464540039000;0.508;-0.144;0.328
1464540039000;0.576;-0.216;0.304
1464540039000;0.624;-0.184;0.268
1464540039000;0.6;-0.204;0.188
1464540039000;0.52;-0.264;0.184
1464540039000;0.5;-0.324;0.156
1464540039000;0.408;-0.48;0.084
1464540039000;0.388;-0.516;0.06
1464540039000;0.34;-0.592;0.024
1464540039000;0.276;-0.84;-0.112
1464540039000;0.256;-0.92;-0.144
1464540039000;0.268;-1.024;-0.208
1464540039000;0.324;-1.2;-0.28
1464540039000;0.276;-1.28;-0.316
1464540039000;0.264;-1.924;-0.656
1464540039000;0.212;-1.512;-0.54
1464540039000;0.2;-1.304;-0.424
1464540039000;0.24;-1.42;-0.324
1464540040000;0.276;-1.408;-0.348
1464540040000;0.296;-1.304;-0.336
1464540040000;0.3;-1.036;-0.252
1464540040000;0.316;-0.88;-0.164
1464540040000;0.352;-0.756;-0.076
1464540040000;0.372;-0.54;0.024
