timestamp;x_accel;y_accel;z_accel
1464540753000;0.436;-0.664;0.072
1464540753000;0.388;-0.744;0.048
1464540753000;0.348;-0.844;0.024
1464540753000;0.28;-0.988;-0.092
1464540753000;0.252;-1.06;-0.152
1464540753000;0.192;-1.172;-0.232
1464540753000;0.172;-1.276;-0.288
1464540753000;0.18;-1.356;-0.328
1464540753000;0.2;-1.476;-0.456
1464540753000;0.204;-1.488;-0.468
1464540753000;0.176;-1.532;-0.456
1464540753000;0.032;-1.916;-0.304
1464540753000;0.076;-1.704;-0.268
1464540753000;0.128;-1.548;-0.268
1464540753000;0.08;-1.632;-0.324
1464540753000;0.084;-1.476;-0.296
1464540753000;0.124;-1.236;-0.248
1464540753000;0.22;-0.876;-0.164
1464540753000;0.244;-0.784;-0.124
1464540754000;0.312;-0.668;-0.08
1464540754000;0.368;-0.58;-0.032
1464540754000;0.384;-0.504;0.0
1464540754000;0.44;-0.332;0.004
1464540754000;0.5;-0.252;0.008
1464540754000;0.508;-0.188;0.064
1464540754000;0.512;0.044;0.156
1464540754000;0.516;0.24;0.2
1464540754000;0.476;0.264;0.284
1464540754000;0.376;0.072;0.44
1464540754000;0.448;0.22;0.48
1464540754000;0.416;0.612;0.476
1464540754000;0.4;0.608;0.56
1464540754000;0.416;0.724;0.644
1464540754000;0.376;1.256;0.716
1464540754000;0.392;1.32;0.804
1464540754000;0.448;1.48;0.84
1464540754000;0.572;1.716;0.868
1464540754000;0.628;1.636;0.92
1464540754000;0.668;1.596;0.916
1464540754000;0.62;1.508;0.88
1464540754000;0.536;1.376;0.876
1464540754000;0.504;1.228;0.844
1464540754000;0.46;1.048;0.704
1464540754000;0.468;0.94;0.636
1464540754000;0.476;0.584;0.576
1464540754000;0.48;0.48;0.54
1464540754000;0.492;0.42;0.496
1464540754000;0.532;0.252;0.432
1464540754000;0.516;0.14;0.404
1464540754000;0.5;0.032;0.4
1464540754000;0.528;-0.044;0.348
1464540754000;0.504;-0.104;0.304
1464540754000;0.476;-0.224;0.276
1464540754000;0.488;-0.392;0.248
1464540754000;0.468;-0.428;0.204
1464540754000;0.44;-0.448;0.148
1464540755000;0.332;-0.532;0.056
1464540755000;0.296;-0.656;-0.02
1464540755000;0.288;-0.764;-0.112
1464540755000;0.32;-0.944;-0.208
1464540755000;0.276;-1.02;-0.24
1464540755000;0.18;-1.272;-0.336
1464540755000;0.168;-1.364;-0.376
1464540755000;0.16;-1.452;-0.388
1464540755000;0.104;-1.708;-0.784
1464540755000;0.248;-1.608;-0.948
1464540755000;0.272;-1.328;-0.712
1464540755000;0.148;-1.664;-0.648
1464540755000;0.184;-1.608;-0.6
1464540755000;0.168;-1.404;-0.508
1464540755000;0.124;-1.296;-0.388
1464540755000;0.1;-1.328;-0.324
1464540755000;0.104;-1.308;-0.264
1464540755000;0.18;-1.116;-0.164
1464540755000;0.204;-1.016;-0.132
1464540755000;0.264;-0.84;-0.06
1464540755000;0.304;-0.756;-0.048
1464540755000;0.34;-0.656;-0.008
1464540755000;0.32;-0.404;0.048
1464540755000;0.352;-0.324;0.056
1464540755000;0.372;-0.168;0.052
1464540755000;0.312;0.312;0.104
1464540755000;0.304;0.304;0.144
1464540755000;0.316;0.284;0.156
1464540755000;0.38;1.02;0.072
1464540755000;0.444;0.988;0.148
1464540755000;0.432;0.748;0.3
1464540755000;0.324;1.172;0.36
1464540755000;0.372;1.612;0.34
1464540755000;0.544;1.636;0.54
1464540755000;0.568;1.788;0.552
1464540755000;0.636;2.036;0.528
1464540755000;0.78;1.984;0.512
1464540756000;0.792;1.764;0.54
1464540756000;0.792;1.6;0.528
1464540756000;0.656;1.36;0.492
1464540756000;0.58;1.208;0.532
1464540756000;0.54;1.112;0.524
1464540756000;0.508;0.84;0.448
1464540756000;0.5;0.616;0.42
1464540756000;0.496;0.524;0.396
