timestamp;x_accel;y_accel;z_accel
1464540770000;0.204;0.756;0.252
1464540770000;0.184;0.96;0.22
1464540770000;0.264;1.484;0.092
1464540770000;0.34;1.46;0.244
1464540770000;0.392;1.592;0.28
1464540770000;0.484;2.044;0.256
1464540770000;0.472;2.044;0.4
1464540770000;0.552;2.044;0.484
1464540770000;0.692;2.044;0.44
1464540770000;0.656;2.044;0.468
1464540770000;0.452;1.764;0.496
1464540770000;0.368;1.608;0.5
1464540770000;0.328;1.472;0.472
1464540770000;0.28;1.12;0.396
1464540770000;0.292;0.852;0.356
1464540770000;0.316;0.724;0.324
1464540770000;0.42;0.54;0.332
1464540770000;0.424;0.416;0.316
1464540770000;0.356;0.324;0.296
1464540770000;0.316;0.048;0.328
1464540770000;0.384;-0.096;0.312
1464540771000;0.396;-0.188;0.268
1464540771000;0.396;-0.236;0.196
1464540771000;0.388;-0.34;0.144
1464540771000;0.364;-0.46;0.096
1464540771000;0.368;-0.652;0.012
1464540771000;0.352;-0.744;-0.036
1464540771000;0.408;-0.796;-0.132
1464540771000;0.392;-0.836;-0.196
1464540771000;0.372;-0.928;-0.224
1464540771000;0.348;-1.056;-0.292
1464540771000;0.364;-1.064;-0.336
1464540771000;0.364;-1.116;-0.364
1464540771000;0.388;-1.344;-0.424
1464540771000;0.356;-1.412;-0.42
1464540771000;0.256;-1.508;-0.404
1464540771000;0.136;-1.66;-0.256
1464540771000;0.108;-1.66;-0.188
1464540771000;0.14;-1.592;-0.272
1464540771000;0.14;-1.428;-0.292
1464540771000;0.156;-1.288;-0.224
1464540771000;0.232;-0.992;-0.188
1464540771000;0.26;-0.86;-0.164
1464540771000;0.276;-0.756;-0.124
1464540771000;0.34;-0.6;-0.088
1464540771000;0.408;-0.528;-0.028
1464540771000;0.456;-0.452;0.0
1464540771000;0.472;-0.276;0.044
1464540771000;0.476;-0.164;0.04
1464540771000;0.484;-0.052;0.116
1464540771000;0.444;0.08;0.192
1464540771000;0.416;0.132;0.216
1464540771000;0.452;0.196;0.276
1464540771000;0.48;0.692;0.22
1464540771000;0.516;0.748;0.2
1464540771000;0.54;0.576;0.212
1464540771000;0.56;0.8;0.156
1464540771000;0.66;1.024;0.1
1464540772000;0.692;0.896;0.256
1464540772000;0.684;1.068;0.336
1464540772000;0.7;1.472;0.352
1464540772000;0.652;1.688;0.608
1464540772000;0.664;1.704;0.732
1464540772000;0.772;2.044;0.596
1464540772000;0.836;2.02;0.564
1464540772000;0.84;1.824;0.528
1464540772000;0.72;1.56;0.448
1464540772000;0.632;1.448;0.428
1464540772000;0.492;1.144;0.456
1464540772000;0.488;1.008;0.452
1464540772000;0.472;0.912;0.424
1464540772000;0.424;0.616;0.36
1464540772000;0.44;0.464;0.364
1464540772000;0.472;0.324;0.336
1464540772000;0.436;0.128;0.28
1464540772000;0.464;0.036;0.256
1464540772000;0.488;-0.06;0.252
1464540772000;0.472;-0.228;0.22
1464540772000;0.496;-0.284;0.232
1464540772000;0.508;-0.32;0.196
1464540772000;0.448;-0.392;0.108
1464540772000;0.412;-0.484;0.076
1464540772000;0.392;-0.616;0.024
1464540772000;0.384;-0.68;0.012
1464540772000;0.348;-0.748;-0.008
1464540772000;0.312;-0.9;-0.16
1464540772000;0.336;-0.984;-0.212
1464540772000;0.332;-1.048;-0.264
1464540772000;0.304;-1.256;-0.392
1464540772000;0.32;-1.384;-0.432
1464540772000;0.32;-1.504;-0.468
1464540772000;-0.072;-2.048;-0.372
1464540772000;0.16;-1.74;-0.236
1464540772000;0.2;-1.62;-0.372
1464540772000;0.156;-1.564;-0.416
1464540773000;0.176;-1.424;-0.364
1464540773000;0.204;-1.268;-0.28
1464540773000;0.26;-1.02;-0.252
1464540773000;0.28;-0.948;-0.244
1464540773000;0.376;-0.78;-0.208
1464540773000;0.38;-0.664;-0.18
1464540773000;0.372;-0.568;-0.152
1464540773000;0.396;-0.428;-0.088
1464540773000;0.424;-0.268;-0.08
1464540773000;0.436;-0.136;-0.048
1464540773000;0.38;0.092;0.036
1464540773000;0.408;0.212;0.116
1464540773000;0.412;0.24;0.18
1464540773000;0.444;0.348;0.292
1464540773000;0.444;0.376;0.348
1464540773000;0.42;0.396;0.384
1464540773000;0.42;0.74;0.344
1464540773000;0.432;0.944;0.324
1464540773000;0.52;0.888;0.504
1464540773000;0.532;1.084;0.588
1464540773000;0.548;1.42;0.644
1464540773000;0.52;1.568;0.86
1464540773000;0.592;1.748;0.892
1464540773000;0.672;1.94;0.932
1464540773000;0.684;1.984;0.944
1464540773000;0.692;1.924;0.86
1464540773000;0.548;1.576;0.712
1464540773000;0.492;1.436;0.656
1464540773000;0.428;1.312;0.604
1464540773000;0.412;0.92;0.456
1464540773000;0.444;0.8;0.396
1464540773000;0.448;0.636;0.38
1464540773000;0.496;0.316;0.308
1464540773000;0.528;0.276;0.28
1464540773000;0.508;0.196;0.268
1464540773000;0.572;-0.084;0.208
1464540773000;0.572;-0.156;0.18
1464540773000;0.544;-0.224;0.18
1464540774000;0.524;-0.236;0.112
1464540774000;0.476;-0.264;0.06
1464540774000;0.444;-0.344;0.04
1464540774000;0.412;-0.568;-0.028
1464540774000;0.408;-0.656;-0.064
1464540774000;0.368;-0.788;-0.2
1464540774000;0.38;-0.86;-0.232
1464540774000;0.396;-0.908;-0.272
1464540774000;0.34;-1.048;-0.368
1464540774000;0.324;-1.132;-0.392
1464540774000;0.34;-1.22;-0.408
1464540774000;0.3;-1.524;-0.484
1464540774000;0.252;-1.696;-0.496
1464540774000;0.232;-1.776;-0.46
1464540774000;0.236;-1.692;-0.424
1464540774000;0.216;-1.576;-0.396
1464540774000;0.248;-1.368;-0.316
1464540774000;0.26;-1.228;-0.308
1464540774000;0.264;-1.088;-0.292
1464540774000;0.312;-0.856;-0.24
1464540774000;0.328;-0.74;-0.204
1464540774000;0.356;-0.612;-0.168
1464540774000;0.368;-0.436;-0.08
1464540774000;0.376;-0.38;-0.06
1464540774000;0.404;-0.312;-0.036
1464540774000;0.52;-0.092;-0.036
1464540774000;0.5;-0.012;-0.008
1464540774000;0.42;0.172;0.112
1464540774000;0.48;0.384;0.164
1464540774000;0.448;0.5;0.164
1464540774000;0.348;0.364;0.276
1464540774000;0.336;0.44;0.348
1464540774000;0.328;0.8;0.292
1464540774000;0.368;0.88;0.316
1464540774000;0.444;0.772;0.46
1464540774000;0.428;1.12;0.416
1464540774000;0.488;1.876;0.34
1464540775000;0.512;1.764;0.472
1464540775000;0.62;1.892;0.52
1464540775000;0.764;2.044;0.436
1464540775000;0.74;2.044;0.484
1464540775000;0.72;2.024;0.516
1464540775000;0.544;1.808;0.468
1464540775000;0.456;1.664;0.468
1464540775000;0.348;1.36;0.444
1464540775000;0.352;1.124;0.448
1464540775000;0.376;0.92;0.452
1464540775000;0.436;0.704;0.392
1464540775000;0.44;0.612;0.348
1464540775000;0.472;0.396;0.364
1464540775000;0.5;0.176;0.284
1464540775000;0.512;0.156;0.244
1464540775000;0.468;-0.116;0.212
1464540775000;0.468;-0.228;0.164
1464540775000;0.472;-0.28;0.116
1464540775000;0.424;-0.308;0.064
1464540775000;0.376;-0.364;0.012
1464540775000;0.356;-0.492;-0.036
1464540775000;0.384;-0.744;-0.128
1464540775000;0.364;-0.792;-0.18
1464540775000;0.368;-0.82;-0.224
1464540775000;0.356;-0.896;-0.252
1464540775000;0.356;-1.0;-0.288
1464540775000;0.36;-1.052;-0.316
1464540775000;0.4;-1.256;-0.364
1464540775000;0.392;-1.424;-0.384
1464540775000;0.26;-1.756;-0.392
1464540775000;0.204;-1.86;-0.332
1464540775000;0.248;-1.784;-0.388
1464540775000;0.248;-1.532;-0.32
1464540775000;0.252;-1.348;-0.304
1464540775000;0.26;-1.176;-0.256
1464540775000;0.304;-0.968;-0.252
1464540775000;0.36;-0.868;-0.244
1464540776000;0.372;-0.78;-0.22
1464540776000;0.38;-0.548;-0.208
1464540776000;0.42;-0.46;-0.2
1464540776000;0.44;-0.388;-0.196
1464540776000;0.44;-0.132;-0.204
1464540776000;0.46;-0.024;-0.204
1464540776000;0.516;0.124;-0.064
1464540776000;0.436;0.204;0.092
1464540776000;0.344;0.292;0.276
1464540776000;0.248;0.48;0.448
1464540776000;0.28;0.52;0.424
1464540776000;0.416;0.6;0.352
1464540776000;0.528;0.684;0.256
1464540776000;0.54;0.868;0.292
1464540776000;0.632;1.052;0.328
1464540776000;0.592;1.236;0.344
1464540776000;0.624;1.456;0.416
1464540776000;0.736;1.652;0.556
1464540776000;0.868;1.668;0.788
1464540776000;0.904;1.712;0.86
1464540776000;0.892;1.908;0.808
1464540776000;0.852;1.892;0.78
1464540776000;0.784;1.748;0.756
1464540776000;0.648;1.492;0.644
1464540776000;0.588;1.38;0.564
1464540776000;0.464;1.116;0.42
1464540776000;0.448;0.944;0.384
1464540776000;0.464;0.784;0.376
1464540776000;0.428;0.62;0.316
1464540776000;0.384;0.5;0.296
1464540776000;0.344;0.296;0.344
1464540776000;0.452;0.088;0.288
1464540776000;0.44;0.024;0.248
1464540776000;0.4;-0.068;0.208
1464540776000;0.376;-0.252;0.16
1464540776000;0.4;-0.32;0.16
1464540776000;0.416;-0.392;0.14
1464540777000;0.4;-0.46;0.088
1464540777000;0.328;-0.52;0.036
1464540777000;0.344;-0.716;-0.04
1464540777000;0.356;-0.788;-0.096
1464540777000;0.376;-0.856;-0.144
1464540777000;0.348;-1.02;-0.236
1464540777000;0.336;-1.088;-0.276
1464540777000;0.336;-1.168;-0.324
1464540777000;0.328;-1.424;-0.424
1464540777000;0.328;-1.472;-0.428
1464540777000;0.296;-1.54;-0.464
1464540777000;0.192;-1.684;-0.428
1464540777000;0.172;-1.64;-0.24
1464540777000;0.204;-1.58;-0.264
1464540777000;0.248;-1.44;-0.404
1464540777000;0.216;-1.388;-0.332
1464540777000;0.252;-1.028;-0.26
1464540777000;0.292;-0.904;-0.22
1464540777000;0.304;-0.82;-0.196
1464540777000;0.316;-0.696;-0.152
1464540777000;0.352;-0.6;-0.116
1464540777000;0.352;-0.52;-0.088
1464540777000;0.252;-0.436;0.02
1464540777000;0.196;-0.368;0.068
1464540777000;0.2;-0.284;0.104
1464540777000;0.252;-0.084;0.124
1464540777000;0.288;0.124;0.12
1464540777000;0.284;0.336;0.152
1464540777000;0.232;0.356;0.284
1464540777000;0.18;0.456;0.3
1464540777000;0.068;0.876;0.196
1464540777000;0.14;1.112;0.196
1464540777000;0.236;1.284;0.236
1464540777000;0.224;1.58;0.36
1464540777000;0.264;2.012;0.452
1464540777000;0.376;2.044;0.604
1464540777000;0.584;2.044;0.712
1464540777000;0.712;2.044;0.664
1464540778000;0.748;2.044;0.668
1464540778000;0.644;2.044;0.656
1464540778000;0.532;1.852;0.632
1464540778000;0.444;1.688;0.592
1464540778000;0.272;1.448;0.564
1464540778000;0.228;1.288;0.544
1464540778000;0.208;0.996;0.464
1464540778000;0.216;0.768;0.476
1464540778000;0.272;0.548;0.46
1464540778000;0.36;0.388;0.372
1464540778000;0.384;0.32;0.328
1464540778000;0.372;0.16;0.332
1464540778000;0.372;-0.088;0.284
1464540778000;0.392;-0.1;0.244
1464540778000;0.324;-0.216;0.188
1464540778000;0.272;-0.328;0.132
1464540778000;0.292;-0.424;0.084
1464540778000;0.3;-0.56;0.02
1464540778000;0.312;-0.616;-0.004
1464540778000;0.292;-0.668;-0.072
1464540778000;0.296;-0.816;-0.184
1464540778000;0.32;-0.88;-0.212
1464540778000;0.312;-0.96;-0.256
1464540778000;0.3;-1.152;-0.352
1464540778000;0.3;-1.32;-0.392
1464540778000;0.28;-1.508;-0.432
1464540778000;0.1;-2.012;-0.216
1464540778000;0.24;-1.8;-0.252
1464540778000;0.22;-1.672;-0.46
1464540778000;0.188;-1.592;-0.424
1464540778000;0.184;-1.476;-0.336
1464540778000;0.244;-1.08;-0.304
1464540778000;0.268;-0.952;-0.256
1464540778000;0.296;-0.856;-0.228
1464540778000;0.32;-0.736;-0.168
1464540778000;0.348;-0.644;-0.128
1464540778000;0.392;-0.536;-0.08
1464540779000;0.34;-0.38;0.008
1464540779000;0.332;-0.296;0.02
1464540779000;0.352;-0.164;0.02
1464540779000;0.328;0.156;0.1
1464540779000;0.3;0.296;0.14
1464540779000;0.32;0.444;0.208
1464540779000;0.276;0.416;0.244
1464540779000;0.208;0.468;0.2
1464540779000;0.224;0.776;0.168
1464540779000;0.212;0.724;0.164
1464540779000;0.172;0.664;0.144
1464540779000;0.18;1.036;0.008
1464540779000;0.252;1.292;-0.044
1464540779000;0.204;1.072;0.172
1464540779000;0.128;1.24;0.336
1464540779000;0.076;1.612;0.456
1464540779000;0.088;1.748;0.524
1464540779000;0.124;1.772;0.6
1464540779000;0.136;1.996;0.62
1464540779000;0.1;2.044;0.736
1464540779000;0.128;2.044;0.784
1464540779000;0.136;2.044;0.768
1464540779000;0.016;1.848;0.768
1464540779000;-0.06;1.652;0.76
1464540779000;-0.1;1.576;0.72
1464540779000;-0.108;1.46;0.608
1464540779000;-0.064;1.316;0.544
1464540779000;0.012;0.916;0.44
1464540779000;0.104;0.784;0.376
1464540779000;0.216;0.728;0.32
1464540779000;0.256;0.456;0.3
1464540779000;0.28;0.3;0.284
1464540779000;0.308;0.264;0.28
1464540779000;0.26;0.18;0.316
1464540779000;0.284;0.076;0.316
1464540779000;0.356;0.036;0.288
1464540779000;0.34;-0.048;0.164
1464540780000;0.36;-0.14;0.128
1464540780000;0.34;-0.316;0.064
1464540780000;0.328;-0.396;-0.004
1464540780000;0.312;-0.408;-0.116
1464540780000;0.272;-0.564;-0.228
1464540780000;0.232;-0.74;-0.264
1464540780000;0.232;-0.912;-0.34
1464540780000;0.216;-1.152;-0.384
1464540780000;0.192;-1.3;-0.412
1464540780000;0.168;-1.484;-0.496
1464540780000;0.22;-1.688;-0.588
1464540780000;0.248;-1.82;-0.644
