timestamp;accel-x;accel-y;accel-z
1464530705790;-1.7316818;-25.141014;-7.6171203
1464530705823;-15.824013;-21.557909;-20.65656
1464530705858;-8.34469;-22.631748;-20.242163
1464530705893;-3.6303024;-20.535849;-1.6392585
1464530705929;-15.986564;3.2630754;-67.57356
1464530705963;12.820303;-30.634789;6.8494864
1464530706006;0.58032656;-2.718224;-15.163507
1464530706041;0.8797002;1.1453962;-17.617384
1464530706084;5.100762;0.35468483;-5.3695035
1464530706119;9.000541;1.1914902;0.57969683
1464530706154;9.368077;-1.4402189;-1.6784194
1464530706188;3.3609655;3.619172;-4.0908055
1464530706222;20.434296;-5.110436;5.7280097
1464530706257;13.647998;-3.6895227;3.6398454
1464530706292;13.625711;-8.75745;4.946927
1464530706326;7.4077134;-9.960766;-2.5551429
1464530706366;6.218313;-12.318848;-2.477299
1464530706399;3.9559393;-14.610266;-3.1273236
1464530706433;1.3615878;-15.147083;-2.9016733
1464530706467;-0.8821676;-15.509106;-1.521611
1464530706501;-2.2384863;-16.09489;-0.29212123
1464530706536;-2.5383735;-16.857586;0.9549955
1464530706574;-2.5622694;-17.699741;0.79393625
1464530706608;-2.2395911;-18.036907;0.4441861
1464530706643;-1.7943059;-18.217232;0.48470563
1464530706680;-1.4560314;-18.530838;0.04991901
1464530706716;-1.8377743;-17.830893;-0.08504617
1464530706757;-5.8414526;-15.779786;1.0886307
1464530706792;-1.7354795;-14.591038;2.7967286
1464530706827;-2.7276108;-12.672302;4.583039
1464530706861;-5.0674477;-9.520389;7.8245435
1464530706896;-4.648339;-8.79023;8.533679
1464530706930;-4.4251113;-8.312319;7.294049
1464530706964;-4.3760242;-8.081026;5.6284304
1464530707000;-3.7601273;-8.11536;3.0777094
1464530707033;-5.1884046;-8.505261;1.4425046
1464530707068;-5.504821;-9.412759;-0.5493015
1464530707103;-5.9196167;-10.3643265;-1.8723476
1464530707138;-5.6117773;-10.50024;-2.8049865
1464530707173;-4.1980205;-9.6503105;-2.9581497
1464530707207;-2.1097662;-8.075733;-9.003827
1464530707242;2.8639927;-5.216421;1.9887947
1464530707276;-0.2802552;-7.707636;0.8570224
1464530707316;0.9071728;-8.287432;-2.9829893
1464530707351;-2.850317;-12.322333;-0.5114182
1464530707385;-1.9143975;-11.442059;-1.0392525
1464530707419;0.04075122;-12.593643;-2.7639377
1464530707453;0.98538744;-12.635155;-1.8440895
1464530707488;-0.5313794;-12.683496;-1.6566414
1464530707524;-0.7187333;-12.0575905;-0.5591871
1464530707559;-2.1055253;-10.334357;1.3480263
1464530707593;-1.9885638;-9.364631;1.0702904
1464530707628;-0.61450195;-8.146496;2.363679
1464530707662;0.27530956;-7.187623;3.326532
1464530707697;1.1470115;-7.251606;3.8094873
1464530707740;1.539127;-7.8793035;3.734984
1464530707774;4.3468313;-8.233864;2.7888818
1464530707807;8.20967;-8.995189;4.280383
1464530707842;9.311752;-9.003286;4.3798304
1464530707876;10.24508;-11.728878;-0.6919596
1464530707911;11.234748;-12.198992;2.5504851
1464530707946;9.9951935;-11.453473;5.023002
1464530707984;8.925572;-10.226662;6.1850944
1464530708017;8.97908;-9.331064;7.8779936
1464530708051;8.401463;-8.272899;7.209591
1464530708086;7.1459146;-6.4340343;6.728085
1464530708121;7.6605673;-5.698034;6.1954517
1464530708155;9.413555;-6.4451485;5.0196295
1464530708189;9.812746;-6.5386395;3.1195533
1464530708223;10.174759;-5.9091816;2.9107056
1464530708259;9.739727;-4.431351;1.8602538
1464530708292;8.915871;-3.898671;1.775327
1464530708327;9.855;-5.933064;3.8061922
1464530708361;10.56886;-7.3576717;4.354658
1464530708395;10.047517;-7.266115;3.87517
1464530708429;9.709121;-8.742863;5.273749
1464530708463;9.17547;-9.774338;6.4316635
1464530708497;14.199621;-14.910477;18.578602
1464530708531;10.386049;-12.870213;9.355518
1464530708567;8.444888;-12.267508;8.156921
1464530708609;7.0515966;-11.678049;7.3841515
1464530708650;6.233365;-11.179902;7.416589
