timestamp;accel.x;accel.y;accel.z
1464530707593;17.451572;-49.560978;-3.3074312
1464530707628;15.26527;13.583048;-4.4710636
1464530707662;5.8328676;-12.95757;-5.127967
1464530707697;9.410758;-1.7718253;16.866844
1464530707740;6.645151;-4.0850487;3.4534414
1464530707774;9.769717;-6.5177546;3.9186459
1464530707807;6.097261;-7.3096733;2.6945283
1464530707842;9.87379;-8.976428;6.0779514
1464530707876;6.1447988;-6.836065;2.2243712
1464530707911;6.3123565;-6.3196626;1.2881639
1464530707946;5.517541;-3.7435694;0.07068956
1464530707984;4.8553777;-6.9276505;0.6234877
1464530708017;4.0023527;-3.4319882;-4.147928
1464530708051;3.543205;-4.5629005;-1.417094
1464530708086;2.6886387;-6.786638;-2.3689828
1464530708121;5.1346874;-3.5436873;-2.5481725
1464530708155;3.5195713;-7.0052953;-0.6523521
1464530708189;0.9152777;-6.3408613;-1.693546
1464530708223;0.5770261;-6.5816402;-1.9211621
1464530708259;2.6435542;-7.7516613;-0.61302364
1464530708292;-3.48806;-6.345577;-3.679152
1464530708327;0.9593432;-8.408017;-1.544887
1464530708361;-0.17588735;-6.6600313;-2.969432
1464530708395;-0.42325187;-7.000473;-3.3522692
1464530708429;0.2802;-8.699754;-1.9947636
1464530708463;0.34456396;-7.3581543;-1.7274599
1464530708497;0.71960926;-8.609857;-1.1422209
1464530708531;-1.2730839;-7.931855;-1.9207411
1464530708567;-1.4433434;-7.428156;-1.4070473
1464530708609;-0.84833;-7.224736;7.849607
1464530708650;-5.7139397;-16.03828;-3.0723987
1464530708683;7.6057568;0.8909855;8.603032
1464530708717;-0.59351134;-8.349117;-0.3924142
1464530708752;1.9410496;-8.94708;1.5567452
1464530708786;2.9222047;-8.976833;2.1755824
1464530708824;6.465928;-10.811382;0.35015428
1464530708854;3.6979697;-8.595171;2.253468
1464530708888;3.0047772;-11.104189;4.162818
1464530708923;3.7392766;-10.686735;3.8258176
1464530708958;5.0829854;-7.5941358;2.0405934
1464530708992;-2.013587;-0.36517048;-0.35290456
1464530709035;6.7689414;-6.0092635;2.4396286
1464530709072;3.8813329;-6.8326674;5.4694552
1464530709108;4.058885;-6.6544733;6.1700363
1464530709141;8.059117;-5.4604855;3.6482964
1464530709176;8.909357;-12.960811;5.752747
1464530709212;8.250381;-5.5958385;3.9928107
1464530709248;11.516898;-10.015868;1.8195071
1464530709281;11.729878;-9.67769;1.1214333
1464530709315;8.930767;-4.6413403;3.5478811
1464530709350;11.58581;-13.78714;0.93848777
1464530709384;9.002516;-4.2647896;3.2740011
1464530709418;7.695292;-10.30121;3.2535222
1464530709452;7.0398474;-10.790882;3.0763395
1464530709487;8.380552;-4.241262;3.1251051
1464530709524;0.7264848;-20.493376;-11.181136
1464530709559;15.92342;-2.7414637;13.1622925
1464530709593;6.5209646;-7.058493;-1.7041233
1464530709628;17.345778;-49.1142;-2.9600208
1464530709662;15.205301;13.395417;-4.6801662
1464530709695;10.634432;-8.831771;2.415087
1464530709730;1.4862146;-6.157446;7.4053836
1464530709767;9.639079;-5.326091;4.2358336
1464530709800;9.421776;-6.548858;3.9227362
1464530709835;6.1276593;-7.1992893;2.7785344
1464530709870;10.186224;-9.015195;6.4455442
1464530709904;5.877287;-6.6054745;2.008679
1464530709941;6.4465356;-6.1391134;1.2404193
1464530709976;5.406801;-3.7950783;0.17828166
1464530710018;4.8464017;-6.885251;0.643735
1464530710058;4.0063133;-3.2651505;-4.443318
1464530710092;3.5163825;-4.6821346;-1.1259212
1464530710126;2.5382495;-6.749179;-2.6155453
1464530710161;5.2941484;-3.516283;-2.281673
1464530710195;3.5139058;-6.989388;-0.64553964
1464530710231;0.84855056;-6.3364964;-1.6903695
1464530710274;0.6129036;-6.5969906;-1.9150689
1464530710309;2.7507067;-7.700304;-0.5312696
1464530710342;-6.578039;-15.133957;-7.8751597
1464530710384;6.5594134;1.7011194;4.3029976
1464530710418;-2.8881419;-6.443413;-4.3956285
1464530710452;-0.4178784;-7.348611;-3.4228325
1464530710487;0.24309254;-8.920332;-2.1071217
1464530710524;0.37703872;-7.561802;-1.7133443
1464530710559;0.73337626;-8.766471;-1.194653
1464530710593;-1.3244972;-8.052719;-1.9786565
1464530710627;-1.3850007;-7.523916;-1.3827302
1464530710662;-0.8239262;-7.3323827;7.842858
1464530710696;-3.1826253;-7.3605227;1.3286116
1464530710731;2.6117864;-8.914643;1.7824097
1464530710765;1.7783108;-8.818799;1.4394277
1464530710800;1.9512937;-8.697504;1.6336248
1464530710841;2.9621258;-8.750436;2.2716043
1464530710875;6.4918375;-10.651732;0.40555346
1464530710909;3.6808743;-8.442595;2.3116024
1464530710944;2.9885242;-11.061634;4.2226267
1464530710979;3.7744262;-10.556121;3.842783
1464530711018;5.0913663;-7.5069323;2.0794234
1464530711057;-2.0669532;-0.22836685;-0.32071805
1464530711092;6.836713;-6.0603514;2.4422467
1464530711127;3.841003;-6.8123064;5.548898
1464530711161;4.127118;-6.6027255;6.1655684
1464530711195;8.077476;-5.427393;3.688991
1464530711229;5.028935;-18.452877;-1.8496764
1464530711264;14.850727;-0.87024355;14.092693
1464530711300;9.170583;-8.540342;0.7328539
1464530711333;11.594189;-9.794443;0.87700987
1464530711367;8.905179;-4.7743974;3.3876944
1464530711402;11.565957;-13.988163;0.75452304
1464530711436;8.948353;-4.2601867;3.1831903
1464530711471;7.6329618;-10.47818;3.1357048
1464530711505;7.0386147;-10.734236;3.005106
1464530711539;8.349852;-4.2814083;3.032018
1464530711573;5.5211163;-17.759193;-2.8676932
1464530711607;8.340216;-4.652864;2.8864837
1464530711642;8.965058;-8.890677;-1.2342839
1464530711677;17.420536;-48.851067;-2.6183593
1464530711711;15.235596;13.49946;-4.5277424
1464530711745;10.713692;-8.741768;2.536645
1464530711781;1.4810524;-6.0248346;7.5221806
1464530711816;9.737237;-5.2197647;4.3747253
1464530711851;9.369024;-6.532423;3.9258766
1464530711885;6.155362;-7.105955;2.8657455
1464530711920;10.233479;-8.99375;6.516331
1464530711954;5.817511;-6.573002;1.9673271
1464530711988;6.5205755;-6.0657444;1.2735434
1464530712023;0.9093623;-10.68766;-5.704609
1464530712059;12.293921;0.8570976;7.8694944
1464530712094;1.1156063;-2.5635576;-5.2359447
1464530712134;3.4762726;-4.9806848;-1.2556093
1464530712171;2.4901254;-6.9656715;-2.749302
1464530712204;5.3143845;-3.686183;-2.3202214
1464530712238;3.4877982;-7.126892;-0.7052458
1464530712273;0.85498977;-6.457505;-1.7335087
1464530712308;0.6032398;-6.6846704;-1.9487369
1464530712343;2.7516448;-7.773807;-0.5286815
1464530712377;-3.6523201;-6.4371634;-3.8210702
1464530712414;0.98727226;-8.460861;-1.5403798
1464530712448;-0.19255018;-6.6851406;-3.0001135
1464530712481;-0.40856457;-7.0590434;-3.3337727
1464530712518;0.22672749;-8.728076;-2.07231
1464530712553;0.38455677;-7.4108577;-1.6676223
1464530712587;0.7475743;-8.575556;-1.1144218
1464530712620;-1.3373134;-7.946115;-1.9702044
1464530712654;-1.3800845;-7.428603;-1.3531926
1464530712691;-0.82073116;-7.2748556;7.861407
1464530712724;-3.1845243;-7.3028846;1.3392804
1464530712758;0.006389618;-17.537151;-2.7618463
1464530712801;6.854707;0.83986187;8.476668
1464530712836;-0.41856337;-8.183291;-0.2401582
1464530712869;2.9379878;-9.017498;2.1734188
1464530712904;6.4888306;-10.868754;0.33503652
1464530712941;3.6636772;-8.633673;2.2195556
1464530712974;3.0021894;-11.188183;4.202203
1464530713008;3.7631612;-10.620185;3.7929244
1464530713042;5.0894227;-7.6040783;2.0449917
1464530713076;-2.1016645;-0.29757977;-0.39377904
1464530713111;6.8514624;-6.127407;2.4126618
1464530713145;3.8414109;-6.8329883;5.5688415
1464530713179;4.1062922;-6.6411715;6.095145
1464530713217;8.083839;-5.4571095;3.674752
1464530713252;8.884001;-13.075839;5.711256
1464530713286;8.277006;-5.495625;4.009491
1464530713319;11.580845;-10.110315;1.7827551
1464530713354;11.647516;-9.599539;1.113184
1464530713388;8.94621;-4.6277337;3.577292
1464530713421;11.6294565;-13.877771;0.9375682
1464530713456;8.941609;-4.174149;3.2443075
1464530713491;7.698339;-10.431919;3.3058693
1464530713526;7.0407376;-10.663865;3.0519197
1464530713560;8.392282;-4.2273254;3.122244
1464530713594;0.6811881;-20.647873;-11.243599
1464530713634;15.965506;-2.6031523;13.240908
1464530713668;6.51412;-7.1614923;-1.8602009
1464530713703;17.383474;-48.984455;-2.7902832
1464530713737;15.162916;13.368025;-4.7136726
1464530713774;10.658142;-8.883083;2.3803866
1464530713809;1.4632225;-6.115372;7.4192963
1464530713843;9.700194;-5.3049784;4.272236
1464530713878;9.360033;-6.5775127;3.8904328
1464530713912;6.1287065;-7.1772327;2.7989955
1464530713946;10.259205;-9.016207;6.522977
1464530713985;5.77205;-6.6145782;1.9173667
1464530714018;6.518751;-6.1223516;1.2378109
1464530714054;5.360337;-3.7902675;0.19483507
1464530714088;4.846708;-6.9013543;0.62390846
1464530714122;3.990667;-3.2507982;-4.489634
1464530714156;3.5476532;-4.681547;-1.057431
1464530714191;2.467689;-6.77497;-2.6928453
1464530714225;5.3483706;-3.5156298;-2.2247548
1464530714259;3.4996347;-6.982559;-0.64173824
1464530714293;0.8427756;-6.378229;-1.7076595
1464530714328;0.62679887;-6.582987;-1.9177496
1464530714363;2.744525;-7.695427;-0.5077114
1464530714397;-3.647621;-6.380525;-3.7872336
1464530714445;0.99282026;-8.379598;-1.5210867
1464530714475;-2.9502625;-15.5110445;-6.9741793
1464530714510;4.974581;3.187974;2.5136955
1464530714545;-2.4551332;-8.556188;-3.5842822
1464530714579;0.413095;-7.6315665;-1.709196
1464530714613;0.7219405;-8.861716;-1.2243893
1464530714651;-1.3078005;-8.100057;-1.9761126
1464530714687;-1.3919568;-7.5698195;-1.41227
1464530714721;-0.84384465;-7.424775;7.817872
1464530714755;-3.1656985;-7.3977413;1.3273823
1464530714789;2.6108103;-8.929776;1.7773322
1464530714825;1.7917638;-8.821056;1.4420485
1464530714860;1.9586357;-8.71026;1.6236167
1464530714901;2.9319396;-8.772733;2.2622757
1464530714938;6.4888735;-10.7217045;0.3620038
1464530714972;3.6973512;-8.447594;2.3302693
1464530715008;3.0090802;-11.017248;4.27201
1464530715043;3.7477574;-10.549378;3.8061585
1464530715077;5.108712;-7.5221744;2.0846815
1464530715118;-2.0935183;-0.23984432;-0.35057402
1464530715153;6.8517632;-6.084344;2.4478858
1464530715188;3.8337054;-6.8133693;5.5546603
1464530715222;4.1464314;-6.5852475;6.175211
1464530715258;8.072272;-5.4231424;3.6816614
1464530715292;8.898102;-13.051529;5.747264
1464530715325;8.253596;-5.501482;3.9961333
1464530715359;11.599882;-10.096155;1.7835441
1464530715393;7.512356;-13.902289;-6.9895763
1464530715429;15.963373;-1.3652048;13.967199
1464530715462;9.138701;-12.241013;0.087135315
1464530715498;8.905313;-4.33011;3.0404594
1464530715535;7.616639;-10.560474;3.0667217
1464530715570;7.003867;-10.763876;2.9057944
1464530715605;8.346977;-4.312315;2.9929545
1464530715638;5.5045533;-17.8001;-2.9260151
1464530715673;8.308963;-4.665253;2.856012
1464530715706;8.979985;-8.930161;-1.2893345
1464530715741;17.413681;-48.84388;-2.632208
1464530715775;15.219219;13.474867;-4.540563
1464530715808;10.7133665;-8.761833;2.5235596
1464530715842;1.4776173;-6.0289373;7.507018
1464530715876;9.720848;-5.237808;4.344269
1464530715910;9.3989315;-6.4974265;3.9713883
1464530715946;6.1125054;-7.1588025;2.8065789
1464530715979;10.274592;-8.972803;6.560864
1464530716018;5.803618;-6.5617523;1.9595969
1464530716057;6.5054736;-6.08601;1.250099
1464530716091;5.333399;-3.8366282;0.16354585
1464530716125;4.889168;-6.856098;0.6667203
1464530716159;4.0029473;-3.2029786;-4.4526124
1464530716195;3.5195045;-4.6926475;-1.092752
1464530716230;-1.2336993;-14.6650095;-7.7015896
1464530716268;11.8695135;5.5706787;4.243341
1464530716302;0.6490488;-6.634199;-1.7419884
1464530716336;0.86117697;-6.591796;-1.7744486
1464530716371;0.5960152;-6.8177814;-2.0070853
1464530716406;2.7379036;-7.9224906;-0.58929545
1464530716440;-3.634952;-6.487278;-3.8018544
1464530716474;0.9584906;-8.578215;-1.608068
1464530716508;-0.18222976;-6.733311;-2.993197
1464530716543;-0.3809383;-7.056017;-3.3312538
1464530716579;0.18866658;-8.8151;-2.1156974
1464530716618;0.41943073;-7.3674965;-1.629811
1464530716652;0.719584;-8.641548;-1.1661304
1464530716687;-1.3287911;-8.002689;-1.964293
1464530716720;-1.3654549;-7.408556;-1.3447107
1464530716754;-0.8491335;-7.3151093;7.836446
1464530716788;-3.1594033;-7.278883;1.3740894
1464530716823;0.010614872;-17.532036;-2.7814023
1464530716856;18.566158;5.4461594;16.28054
1464530716890;-13.834285;-13.380747;-10.388009
1464530716925;8.562019;-4.284295;7.8456345
1464530716959;0.5073395;-17.929798;-6.406144
1464530716995;2.7477922;-17.369568;-1.5939398
1464530717036;9.085527;0.2662983;14.18448
1464530717073;0.8315759;-9.460249;1.5644274
1464530717108;5.0896983;-7.730065;1.996597
1464530717143;-2.1078687;-0.4629054;-0.49017334
1464530717178;6.7965345;-6.269148;2.3096573
1464530717212;3.8679361;-6.899537;5.5302753
1464530717248;4.0736756;-6.709161;6.0522966
1464530717285;50.194595;-34.022465;22.421343
1464530717321;11.451128;-14.884342;6.752632
1464530717357;8.245936;-5.5685678;3.9573412
1464530717391;11.555309;-10.097971;1.7696464
1464530717429;11.67004;-9.638655;1.0991788
1464530717458;8.933065;-4.637783;3.5502157
1464530717492;11.598787;-13.868509;0.8960738
1464530717527;8.973246;-4.2190995;3.2654114
1464530717561;7.6804876;-10.393963;3.2568796
1464530717602;-28.889889;3.2073593;7.349764
1464530717638;9.100436;-5.488215;3.5458338
1464530717673;6.99891;-10.484087;-13.797664
1464530717707;11.928268;-14.565741;16.257565
1464530717740;10.521064;7.42409;0.43887925
1464530717776;5.4887185;-17.028404;5.1869307
1464530717810;11.638876;-11.170985;-2.7941763
1464530717844;27.881023;-48.219925;2.6557431
1464530717879;2.5686936;12.692772;0.15051126
1464530717913;12.003655;-6.2750783;2.6957784
1464530717952;8.571217;-3.3028789;4.1777525
1464530717987;8.571217;-3.3028789;4.1777525
1464530718022;8.571217;-3.3028789;4.1777525
1464530718058;22.112743;-8.8333;-2.3273835
1464530718107;14.218241;-6.730044;-2.9204109
1464530718140;6.409967;-9.9564295;1.8975009
1464530718176;0.4149909;-10.481646;2.2139783
1464530718211;4.936391;-8.772399;-0.1158958
1464530718246;5.275097;-9.7129345;0.19954729
1464530718285;4.7955995;-9.103788;-0.040566586
1464530718318;1.2265067;-3.4777937;-0.63897276
1464530718352;3.9844708;-8.46238;0.02583456
1464530718387;3.845057;-8.554726;0.08493921
1464530718420;3.9108348;-8.481972;-0.092310786
1464530718455;3.8443217;-8.7250595;0.04731576
1464530718490;3.8063927;-8.819033;0.065614775
1464530718525;3.7072678;-8.8956;0.056003153
1464530718559;3.6704373;-8.982649;0.13899128
1464530718594;3.5602672;-9.054126;0.057985768
1464530718629;3.4954343;-9.116931;0.052525207
1464530718663;3.3841925;-9.182115;0.03899704
1464530718698;3.1972103;-9.130989;-0.11069378
1464530718733;2.2318778;-8.368919;-1.1668673
1464530718767;2.892469;-9.214425;-0.25931984
1464530718801;2.769785;-9.278;-0.27696067
1464530718836;2.6399183;-9.309382;-0.36700732
1464530718870;2.4975376;-9.3494625;-0.4366402
1464530718903;1.5675514;-8.55647;-1.5941031
1464530718938;0.75405085;-7.927147;-2.603107
1464530718973;1.6842065;-9.262196;-0.9618213
1464530719007;1.4987688;-9.30122;-1.0250409
1464530719040;-8.841427;-11.112682;6.0214224
1464530719076;2.4689665;-7.8165617;1.086544
1464530719110;2.1606176;-8.525243;0.72984195
1464530719144;0.6246524;-19.173864;-2.9524643
1464530719179;4.9988728;1.9703236;4.8637547
1464530719221;-2.6301017;-9.767077;-2.507851
1464530719258;-0.78098273;-9.511717;-1.5924819
1464530719294;1.554009;-9.819949;0.1267074
1464530719335;1.5740583;-9.761472;0.15863791
1464530719370;-1.1472173;-9.814611;-1.6062541
1464530719404;-1.0001886;-9.774583;-1.442729
1464530719438;1.5120369;-9.673309;0.31935588
1464530719473;1.5387995;-9.639324;0.31909996
1464530719507;-0.0939734;-7.8830605;-2.1799438
1464530719540;1.3731434;-9.290134;0.03972566
1464530719575;1.6890793;-9.636911;0.4357695
1464530719610;1.7461913;-8.947298;0.63021547
1464530719644;1.7300996;-8.829946;0.5940295
1464530719679;1.9619807;-9.384089;0.6491071
1464530719714;1.8290001;-9.314102;0.59616137
1464530719749;-1.4436295;-18.184137;-4.302707
1464530719786;4.7237477;1.8722925;7.0158854
1464530719819;-0.28540874;-9.5199175;-0.7598522
1464530719854;-1.8424282;-9.230979;0.8685719
1464530719892;1.4839244;-9.292285;1.2928303
1464530719927;2.2111626;-9.25621;1.4709557
1464530719961;1.2770692;-9.346578;1.0414332
1464530719997;2.0158334;-9.137669;1.5353214
1464530720035;2.4877276;-9.010563;1.897006
1464530720072;4.738017;-9.568523;1.0674773
1464530720107;4.0125117;-9.009419;1.5413396
1464530720140;3.1672423;-8.597708;2.116134
1464530720174;3.1961133;-11.677168;4.3548675
1464530720209;3.8467922;-9.4772005;2.9567482
1464530720245;4.187855;-7.720372;2.0273657
1464530720286;-1.4863629;-5.348744;-0.31418037
1464530720321;2.963494;-5.713384;1.5684085
1464530720356;5.47869;-6.070707;2.5959287
1464530720404;1.1053915;-9.36415;6.4017873
1464530720438;5.1741605;-6.186547;3.953512
1464530720473;6.369342;-5.333359;3.6503072
1464530720508;10.053203;-10.71612;6.2336607
1464530720542;6.779149;-5.3205433;3.886734
1464530720576;9.022726;-5.860254;3.7396617
1464530720621;15.425219;-7.9096537;2.4284186
1464530720655;9.025179;-9.947283;-4.7410364
1464530720690;11.199688;-0.28743458;15.035679
1464530720725;9.742171;-7.298046;1.5772493
1464530720759;8.171752;-4.075782;3.179273
1464530720793;11.657409;-10.943679;3.745592
1464530720828;10.0121155;-8.170109;3.0972528
1464530720868;8.191721;-4.2721887;3.1860936
1464530720907;15.247435;-14.210613;-0.7811227
1464530720942;8.918156;-5.3766484;2.655201
1464530720977;10.045604;-5.5925093;1.7589964
1464530721022;44.33461;-35.417282;5.0415783
1464530721057;3.846405;14.704851;-4.114422
1464530721104;12.350248;-4.2081723;2.6212518
1464530721140;1.6501746;-10.729998;6.3819695
1464530721174;6.8173122;-6.307219;3.257165
1464530721209;9.024465;-3.5818439;5.193681
1464530721244;6.9715667;-6.7114053;3.2208433
1464530721278;6.4482756;-7.42475;3.0307026
1464530721312;8.801714;-6.4590034;5.8485966
1464530721352;5.3305464;-7.354416;1.7269917
1464530721386;4.9723544;-5.8389587;0.8548137
1464530721420;4.2518225;-4.8597293;-0.1473229
1464530721455;4.446552;-7.3501234;0.32516342
1464530721491;2.1681557;-4.13476;-3.881889
1464530721526;2.8494396;-5.915121;-2.248353
1464530721561;3.3949594;-6.992149;-0.96640384
1464530721595;2.8262682;-4.5507;-3.8645062
1464530721629;2.985859;-7.4803543;-0.76249605
1464530721664;0.5712211;-7.399276;-1.9440045
1464530721702;-0.1310823;-7.7924414;-2.2239094
1464530721737;1.9278382;-8.407586;-1.107028
1464530721771;-3.2603636;-8.365054;-3.7673976
1464530721805;0.6098275;-8.843382;-1.6112459
1464530721841;-0.0059075356;-8.467367;-2.6665735
1464530721875;-1.2277861;-7.341281;-4.0409684
1464530721910;0.49696112;-9.337371;-1.7366827
1464530721944;-0.25447345;-17.973692;-5.2324605
1464530721980;2.8205497;2.444562;3.895375
1464530722020;-2.4313064;-9.577715;-3.1358976
1464530722054;-6.838009;-7.7043223;4.23181
1464530722089;2.5466378;-9.39247;1.1754963
1464530722124;-0.786046;-9.183062;1.1102902
1464530722172;-0.020752668;-9.068747;1.3828641
1464530722206;2.5085163;-9.094584;1.7370343
1464530722256;0.97721696;-9.331146;0.9520813
1464530722291;2.7314854;-8.927634;2.1011207
1464530722326;4.5865874;-9.335331;1.5271904
1464530722359;5.3167963;-9.138793;1.324922
1464530722393;3.5219455;-8.441735;2.3205316
1464530722429;3.710709;-13.101706;5.686503
1464530722464;4.4404945;-8.034372;2.3478594
1464530722503;1.5011082;-6.2750044;0.7193265
1464530722536;-0.7379246;-4.3632197;-0.1017375
1464530722572;5.8801465;-5.505975;2.6099777
1464530722606;1.3297358;-9.099264;6.698964
1464530722656;5.2349277;-5.93935;4.4299445
1464530722690;7.833544;-6.285488;4.666301
1464530722725;9.940827;-9.220617;6.05919
1464530722759;7.130008;-3.2806835;7.415331
1464530722793;16.218405;-13.047869;-6.0234747
1464530722828;11.522841;-1.0650711;10.560677
1464530722863;7.989988;-5.1023655;2.8086035
1464530722898;14.821907;-8.378384;3.4308124
1464530722938;8.200884;-3.7365406;3.401862
1464530722972;12.251646;-11.245115;4.1749372
1464530723006;10.225857;-8.099817;3.4646628
1464530723039;9.367499;-5.714519;2.541869
1464530723073;15.748714;-14.119921;-0.44553113
1464530723107;8.345115;-4.472602;3.0273228
1464530723141;13.804416;-7.4594007;-0.48042297
1464530723174;42.020153;-32.11966;8.316022
1464530723208;4.4452453;14.452892;-4.7264233
1464530723242;11.596479;-6.0237584;3.6430292
1464530723277;1.1438289;-9.788581;5.9629393
1464530723311;8.140136;-3.813587;4.9261026
1464530723356;8.1902485;-5.542481;4.213617
1464530723390;6.3401613;-7.42402;2.8951912
1464530723675;9.5124655;-7.074485;7.041584
