timestamp;accel-x;accel-y;accel-z
1464530888126;-2.1825137;7.656225;-5.7147927
1464530888161;-3.256907;7.087874;-5.9325047
1464530888196;-4.27373;6.4486938;-6.015779
1464530888231;-5.161603;5.830122;-5.9504256
1464530888272;-5.8047943;5.3391166;-5.817062
1464530888305;-6.7796206;4.4824023;-5.4758415
1464530888340;-7.1647305;4.0766644;-5.2997594
1464530888374;-7.939628;3.0732486;-4.8536043
1464530888410;-8.3852005;2.3588197;-4.4904785
1464530888445;-8.695562;1.7632354;-4.1615167
1464530888478;-8.86275;1.371424;-3.9510574
1464530888521;-8.937807;1.1603911;-3.848259
1464530888557;-9.138023;1.5758924;-3.170671
1464530888590;-8.96012;1.0686173;-3.822871
1464530888624;-8.95836;1.0744749;-3.8253493
1464530888659;-8.956191;1.0967073;-3.82412
1464530888694;-8.95856;1.113956;-3.8135717
1464530888729;-8.968336;1.125326;-3.7871666
1464530888763;-8.98071;1.1420834;-3.75267
1464530888798;-8.990974;1.1721004;-3.7186766
1464530888837;-9.000225;1.2110803;-3.6836424
1464530888872;-9.007266;1.249316;-3.653545
1464530888907;-9.021541;1.2658964;-3.6123824
1464530888941;-9.034735;1.2848098;-3.5725157
1464530888976;-9.053414;1.2908227;-3.52271
1464530889012;-9.07515;1.2921762;-3.4658284
1464530889046;-9.09349;1.2976407;-3.4153473
1464530889090;-9.079618;1.2200845;-3.4802217
1464530889124;-9.068609;1.1851872;-3.5207505
1464530889162;-9.054406;1.1623467;-3.5646439
1464530889193;-9.038804;1.1448954;-3.6096041
1464530889227;-9.024089;1.1313927;-3.6504464
1464530889262;-9.00807;1.1261251;-3.6914113
1464530889298;-8.986254;1.1510679;-3.7366173
1464530889338;-8.956023;1.200142;-3.7933266
1464530889370;-8.919637;1.272542;-3.854963
1464530889407;-8.886115;1.3328459;-3.911581
1464530889441;-8.837984;1.4419215;-3.9813192
1464530889476;-8.792635;1.5426499;-4.0434875
1464530889511;-8.738827;1.6678028;-4.109913
1464530889545;-8.64122;1.909545;-4.2098656
1464530889591;-8.51202;2.2138205;-4.3225627
1464530889626;-8.0590725;3.0265846;-4.6830707
1464530889660;-7.6340184;3.6175396;-4.9674144
1464530889695;-7.252693;4.0674996;-5.1859355
1464530889729;-6.703533;4.674042;-5.4088793
1464530889763;-6.1242113;5.256451;-5.559118
1464530889797;-5.4383526;5.843391;-5.684993
1464530889840;-4.731172;6.343672;-5.7804737
1464530889874;-3.461202;7.067141;-5.840858
1464530889908;-2.5435975;7.516335;-5.7510715
1464530889945;-1.7020415;7.8862147;-5.563334
1464530889980;-0.4298063;8.3103485;-5.176234
1464530890029;0.5606926;8.5782385;-4.7052574
1464530890063;1.8668509;8.825701;-3.8290837
1464530890098;2.7102659;8.879677;-3.1378012
1464530890131;3.4542403;8.8524275;-2.3964045
1464530890165;4.1203885;8.750466;-1.5785203
1464530890206;4.6421695;8.583125;-0.90566665
1464530890240;5.4862647;8.117361;0.22216061
1464530890274;5.9767284;7.707777;0.9533586
1464530890308;6.2174006;7.453727;1.3512576
1464530890342;6.3464394;7.294699;1.5969009
1464530890376;6.4446955;7.152421;1.8299689
1464530890409;6.5229416;7.017898;2.059211
1464530890445;6.5709414;6.925474;2.2137203
1464530890479;6.585381;6.866205;2.3511732
1464530890514;6.560033;6.8715577;2.4057605
1464530890547;6.5449653;6.884584;2.4095519
1464530890587;6.560946;6.8791246;2.381524
1464530890621;6.581959;6.8526735;2.399728
1464530890657;6.6101017;6.821491;2.411189
1464530890695;6.6325345;6.802284;2.403837
1464530890728;6.6449013;6.7907033;2.402423
1464530890774;6.6404257;6.790347;2.4157743
1464530890808;6.6370134;6.7883716;2.4306562
1464530890841;6.6302395;6.7917256;2.4397538
1464530890890;6.606792;6.8065133;2.4620461
1464530890924;6.584616;6.821175;2.4808083
1464530890959;6.569833;6.830508;2.4942846
1464530890993;6.5434155;6.8463078;2.5202763
1464530891028;6.535336;6.850886;2.5287848
1464530891062;6.505808;6.865301;2.5655625
1464530891097;6.474379;6.878474;2.609408
1464530891131;6.3982005;6.9141374;2.7014375
1464530891166;6.2513547;6.966267;2.903737
1464530891204;6.085619;6.9317594;3.3099816
1464530891239;5.8346214;6.881383;3.8267188
1464530891272;5.5991783;6.851047;4.2133555
1464530891307;5.3122783;6.7189283;4.7619033
1464530891342;5.0788593;6.5616245;5.214431
1464530891378;4.870963;6.430033;5.5649285
1464530891412;4.5808606;6.1082006;6.143747
1464530891458;4.2586184;5.790677;6.6612496
1464530891492;3.746399;5.210161;7.4066687
1464530891525;3.458389;4.7193313;7.8617716
1464530891561;3.2091992;4.1280346;8.288572
1464530891596;3.0421977;3.4731724;8.6441965
1464530891637;2.908716;2.8982258;8.898296
1464530891670;2.6190884;2.2312071;9.17617
1464530891705;2.3997967;1.7400072;9.340952
1464530891739;2.3531044;1.2461629;9.431333
1464530891773;2.3245604;0.8309857;9.483981
1464530891808;2.272363;0.44090438;9.522711
1464530891842;2.2301443;0.11722815;9.542158
1464530891878;2.2171993;-0.10201402;9.545346
1464530891914;2.2380745;-0.21904473;9.538506
1464530891954;2.2381637;-0.21872464;9.538493
1464530891989;2.23833;-0.15575357;9.53969
1464530892029;2.2637472;-0.09563303;9.534481
1464530892063;2.313268;0.011556339;9.523061
1464530892098;2.3461604;0.07617815;9.514712
1464530892139;2.375002;0.12172826;9.507081
1464530892175;2.4378064;0.18944885;9.49006
1464530892208;2.4818392;0.22812088;9.477788
1464530892242;2.5130231;0.26124373;9.468713
1464530892276;2.5197716;0.30308697;9.465672
1464530892310;2.5128934;0.35665244;9.4656315
1464530892343;2.5074966;0.3938373;9.46559
1464530892378;2.510839;0.4612676;9.461656
1464530892412;2.5293775;0.50099045;9.454698
1464530892446;2.5714428;0.528581;9.441841
1464530892481;2.6502163;0.54663813;9.419001
1464530892515;2.7678874;0.5658009;9.383959
1464530892549;2.9181762;0.61032414;9.335511
1464530892588;3.092151;0.7044455;9.272671
1464530892623;3.3034244;0.9231427;9.180154
1464530892656;3.4146426;1.0918971;9.120746
1464530892691;3.705794;1.5599527;8.937208
1464530892726;4.0061016;1.9657092;8.725087
1464530892759;4.3710155;2.3188007;8.459161
1464530892793;4.798129;2.5804832;8.146109
1464530892840;5.2272305;2.6908023;7.8406405
1464530892880;5.7923055;2.6656544;7.4420085
1464530892922;6.227225;2.647362;7.0889487
1464530892958;6.72919;2.7746127;6.561979
1464530892993;7.04583;2.9010992;6.1627874
1464530893040;7.3022223;3.0333166;5.789347
1464530893074;7.596229;3.1926367;5.305127
1464530893109;7.7618456;3.2350402;5.0327234
1464530893145;7.874823;3.2248204;4.860837
1464530893180;7.9771934;3.2073152;4.702927
1464530893214;8.003148;3.2207327;4.649361
1464530893249;7.9904337;3.254523;4.6476955
1464530893288;7.960038;3.2926712;4.6729164
1464530893322;7.90323;3.355842;4.724119
1464530893357;7.8342366;3.4301796;4.7852488
1464530893396;7.773966;3.4954112;4.836072
1464530893434;7.703319;3.5771637;4.8890476
1464530893469;7.6476154;3.6457102;4.9257298
1464530893504;7.558064;3.774223;4.9669833
1464530893537;7.4991617;3.8969164;4.961513
1464530893572;7.4617233;4.1722274;4.7911587
1464530893607;7.473587;4.5149617;4.449789
1464530893642;7.5102153;4.880488;3.9771242
1464530893676;7.5440035;5.2451773;3.4082453
1464530893712;7.54282;5.575138;2.839666
1464530893746;7.397975;6.12328;1.9533076
1464530893779;7.140637;6.590062;1.2737349
1464530893813;6.504604;7.3274717;0.19567066
1464530893848;5.740143;7.9067554;-0.7576269
1464530893883;4.868629;8.33686;-1.683221
1464530893922;3.9311938;8.597682;-2.5817814
1464530893962;2.879165;8.695814;-3.4832814
1464530893998;1.6778156;8.645681;-4.2985034
1464530894037;0.74508;8.528934;-4.768873
1464530894071;-0.63647443;8.22698;-5.286936
1464530894107;-1.3532239;7.9942555;-5.504604
1464530894141;-2.8109705;7.339832;-5.8536587
1464530894177;-3.8507605;6.729138;-5.9941936
1464530894212;-4.663469;6.1788225;-6.0095096
1464530894248;-5.673776;5.4395814;-5.853139
1464530894281;-6.392462;4.851027;-5.6252975
1464530894315;-7.0578046;4.1934505;-5.351858
1464530894354;-7.5665016;3.5897236;-5.089395
1464530894389;-8.201248;2.670661;-4.6526427
1464530894424;-8.5705185;2.0158744;-4.3037734
1464530894462;-8.800467;1.53017;-4.0311832
1464530894498;-8.9333515;1.1768979;-3.8535907
1464530894531;-8.962256;1.0696962;-3.817558
1464530894565;-9.05057;1.2758803;-3.5354412
1464530894598;-8.957332;1.0714223;-3.8286145
1464530894633;-8.955109;1.083721;-3.8303523
1464530894672;-8.956228;1.1033827;-3.8221138
1464530894707;-8.95926;1.1208335;-3.809908
1464530894741;-8.972337;1.1290411;-3.7765667
1464530894790;-8.989544;1.1568267;-3.7269063
1464530894825;-8.994246;1.2066327;-3.6996763
1464530894859;-9.001499;1.2428088;-3.6699388
1464530894895;-9.012822;1.2691565;-3.632946
1464530894929;-9.026822;1.2838005;-3.5928164
1464530894963;-9.044668;1.2907971;-3.5451198
1464530894998;-9.0647335;1.2938672;-3.4923522
1464530895036;-9.089873;1.289706;-3.427952
1464530895077;-9.092519;1.2893765;-3.4210563
1464530895103;-9.08004;1.2191203;-3.4794567
