timestamp;accel-x;accel-y;accel-z
1464034249489;-9.531753;-0.5165317;-2.2178638
1464034249523;-9.52664;-0.70956415;-2.1862395
1464034249556;-9.515818;-0.8698879;-2.1754446
1464034249590;-9.502544;-1.0265037;-2.1651678
1464034249625;-9.486095;-1.1603653;-2.1697044
1464034249657;-9.467411;-1.2663537;-2.1919177
1464034249691;-9.447714;-1.3718749;-2.2133029
1464034249724;-9.432625;-1.4108057;-2.252834
1464034249758;-9.41739;-1.4489993;-2.2919781
1464034249792;-9.40729;-1.458593;-2.3271127
1464034249826;-9.4025345;-1.4400809;-2.3576612
1464034249859;-9.397848;-1.4214122;-2.3874824
1464034249893;-9.401285;-1.4095066;-2.381001
1464034249927;-9.404639;-1.3977715;-2.3746552
1464034249960;-9.407708;-1.4053909;-2.3579636
1464034249993;-9.410489;-1.4282874;-2.3329527
1464034250027;-9.413083;-1.4505157;-2.3086557
1464034250063;-9.414217;-1.4649308;-2.29489
1464034250094;-9.415384;-1.4790934;-2.280969
1464034250128;-9.419646;-1.4836017;-2.260353
1464034250162;-9.426098;-1.481041;-2.2349963
1464034250195;-9.43348;-1.4791986;-2.204865
1464034250229;-9.448256;-1.4848354;-2.1367612
1464034250262;-9.46249;-1.4901989;-2.0689645
1464034250296;-9.478587;-1.4834814;-1.9989232
1464034250330;-9.495345;-1.4691598;-1.9287289
1464034250363;-9.512207;-1.4525193;-1.8569167
1464034250397;-9.533502;-1.4213609;-1.7697742
1464034250431;-9.553646;-1.3904641;-1.6835967
1464034250465;-9.576111;-1.3355306;-1.5982822
1464034250498;-9.599613;-1.2668993;-1.5107732
1464034250532;-9.622121;-1.1872514;-1.4301379
1464034250565;-9.646141;-1.0551234;-1.3706573
1464034250599;-9.667742;-0.9253553;-1.3109173
1464034250632;-9.684857;-0.7846103;-1.2759085
1464034250666;-9.698633;-0.6420521;-1.2507175
1464034250700;-9.709396;-0.49734434;-1.2330161
1464034250733;-9.714636;-0.34831056;-1.2428114
1464034250766;-9.717744;-0.19741106;-1.251601
1464034250800;-9.718749;-0.031591844;-1.2589554
1464034250833;-9.717011;0.13966967;-1.2650007
1464034250867;-9.712412;0.32220307;-1.2669837
1464034250901;-9.70406;0.53550524;-1.2587588
1464034250935;-9.691521;0.7460603;-1.2481502
1464034250969;-9.294928;1.7666427;-2.5540876
1464034251003;-9.551523;1.5011758;-1.5984021
1464034251036;-9.666489;1.2615756;-1.003726
1464034251070;-9.650803;1.3460752;-1.0440806
1464034251103;-9.634479;1.4293044;-1.0834926
1464034251137;-9.617538;1.5102046;-1.1235071
1464034251171;-9.600055;1.5896462;-1.1627518
1464034251204;-9.582548;1.6701095;-1.1939565
1464034251238;-9.565272;1.7535676;-1.2126806
1464034251272;-9.547206;1.8372647;-1.2309953
1464034251306;-9.527086;1.93515;-1.2368844
1464034251339;-9.5058365;2.0343492;-1.2411742
1464034251373;-9.484393;2.1237385;-1.2554084
1464034251407;-9.463234;2.2004669;-1.2826394
1464034251444;-9.441128;2.2777946;-1.3102576
1464034251475;-9.421877;2.3207757;-1.3719614
1464034251508;-9.402495;2.361648;-1.4337852
1464034251542;-9.391567;2.3688767;-1.4922798
1464034251576;-9.389993;2.3411214;-1.5450567
