timestamp;x_accel;y_accel;z_accel
1464540699000;0.132;-1.556;-0.592
1464540699000;0.104;-1.56;-0.448
1464540699000;0.128;-1.404;-0.364
1464540700000;0.116;-1.204;-0.24
1464540700000;0.132;-1.1;-0.184
1464540700000;0.164;-0.964;-0.132
1464540700000;0.232;-0.704;-0.016
1464540700000;0.224;-0.54;0.008
1464540700000;0.236;-0.364;0.056
1464540700000;0.4;-0.012;0.176
1464540700000;0.388;0.08;0.232
1464540700000;0.356;0.144;0.292
1464540700000;0.52;0.572;0.392
1464540700000;0.54;0.68;0.432
1464540700000;0.628;0.868;0.632
1464540700000;0.756;1.196;0.704
1464540700000;0.844;1.352;0.788
1464540700000;1.1;1.604;0.972
1464540700000;1.228;1.788;1.044
1464540700000;1.256;1.796;1.076
1464540700000;1.196;1.696;1.008
1464540700000;1.104;1.556;0.884
1464540700000;0.96;1.348;0.748
1464540700000;0.768;0.864;0.5
1464540700000;0.7;0.648;0.408
1464540700000;0.664;0.468;0.34
1464540700000;0.576;0.188;0.248
1464540700000;0.548;0.04;0.224
1464540700000;0.568;-0.076;0.168
1464540700000;0.556;-0.236;0.088
1464540700000;0.52;-0.268;0.08
1464540700000;0.344;-0.364;0.012
1464540700000;0.272;-0.464;-0.008
1464540700000;0.216;-0.576;-0.012
1464540700000;0.12;-0.872;-0.12
1464540700000;0.064;-1.1;-0.184
1464540700000;0.044;-1.4;-0.264
1464540700000;0.06;-1.884;-0.432
1464540700000;0.044;-2.012;-0.512
1464540700000;0.1;-1.96;-0.684
1464540700000;0.068;-1.752;-0.532
1464540701000;0.128;-1.516;-0.476
1464540701000;0.124;-1.344;-0.392
1464540701000;0.168;-1.088;-0.256
1464540701000;0.2;-0.976;-0.208
1464540701000;0.24;-0.724;-0.148
1464540701000;0.272;-0.604;-0.12
1464540701000;0.308;-0.492;-0.08
1464540701000;0.256;-0.24;0.012
1464540701000;0.312;-0.088;0.044
1464540701000;0.352;0.06;0.124
1464540701000;0.324;0.492;0.232
1464540701000;0.344;0.604;0.292
1464540701000;0.464;0.692;0.428
1464540701000;0.48;1.016;0.636
1464540701000;0.512;1.192;0.7
1464540701000;0.544;1.44;0.792
1464540701000;0.824;1.868;0.992
1464540701000;1.012;1.808;1.008
1464540701000;1.148;1.804;0.94
1464540701000;1.212;1.612;0.86
1464540701000;1.116;1.444;0.788
1464540701000;0.92;1.144;0.604
1464540701000;0.84;0.968;0.556
1464540701000;0.796;0.76;0.548
1464540701000;0.72;0.484;0.428
1464540701000;0.716;0.38;0.36
1464540701000;0.712;0.276;0.304
1464540701000;0.696;0.036;0.224
1464540701000;0.696;-0.04;0.176
1464540701000;0.64;-0.136;0.144
1464540701000;0.52;-0.236;0.076
1464540701000;0.448;-0.256;0.052
1464540701000;0.38;-0.32;0.04
1464540701000;0.216;-0.568;-0.02
1464540701000;0.124;-0.78;-0.088
1464540701000;0.056;-0.984;-0.136
1464540701000;0.032;-1.472;-0.252
1464540702000;0.028;-1.68;-0.328
1464540702000;0.024;-1.84;-0.4
1464540702000;0.032;-1.844;-0.436
1464540702000;0.052;-1.8;-0.452
1464540702000;0.12;-1.576;-0.388
1464540702000;0.14;-1.424;-0.32
1464540702000;0.168;-1.284;-0.256
1464540702000;0.192;-1.048;-0.128
1464540702000;0.2;-0.924;-0.06
1464540702000;0.248;-0.64;0.008
1464540702000;0.256;-0.504;0.044
1464540702000;0.268;-0.336;0.084
1464540702000;0.376;0.1;0.084
1464540702000;0.4;0.216;0.084
1464540702000;0.484;0.28;0.1
1464540702000;0.512;0.664;0.196
1464540702000;0.56;0.708;0.264
1464540702000;0.652;0.684;0.4
1464540702000;0.78;1.22;0.436
1464540702000;0.832;1.32;0.52
1464540702000;0.972;1.3;0.744
1464540702000;1.172;1.768;0.776
1464540702000;1.204;1.84;0.824
1464540702000;1.18;1.74;0.896
1464540702000;1.068;1.488;0.812
1464540702000;0.976;1.336;0.692
1464540702000;0.84;0.916;0.484
1464540702000;0.792;0.72;0.404
1464540702000;0.776;0.552;0.352
1464540702000;0.724;0.292;0.264
1464540702000;0.704;0.192;0.244
1464540702000;0.68;0.072;0.212
1464540702000;0.584;-0.068;0.116
1464540702000;0.56;-0.14;0.104
1464540702000;0.536;-0.18;0.092
1464540702000;0.44;-0.284;0.06
1464540702000;0.384;-0.348;0.06
1464540702000;0.32;-0.436;0.036
1464540703000;0.176;-0.72;0.016
1464540703000;0.116;-0.964;0.004
1464540703000;0.096;-1.58;-0.128
1464540703000;0.108;-1.788;-0.144
1464540703000;0.068;-1.86;-0.124
1464540703000;0.12;-1.876;-0.492
1464540703000;0.116;-1.492;-0.336
1464540703000;0.08;-1.74;-0.252
1464540703000;0.12;-1.608;-0.164
1464540703000;0.116;-1.46;-0.12
1464540703000;0.096;-1.308;-0.084
1464540703000;0.096;-0.952;-0.012
1464540703000;0.104;-0.768;-0.016
1464540703000;0.136;-0.604;-0.004
1464540703000;0.276;-0.188;0.016
1464540703000;0.268;-0.036;0.016
1464540703000;0.324;0.032;0.04
1464540703000;0.42;0.304;0.128
1464540703000;0.46;0.576;0.116
1464540703000;0.536;0.692;0.296
1464540703000;0.564;0.828;0.36
1464540703000;0.644;1.036;0.412
1464540703000;0.88;1.28;0.748
1464540703000;1.044;1.504;0.856
1464540703000;1.152;1.82;0.868
1464540703000;1.36;1.916;0.86
1464540703000;1.352;1.712;0.856
1464540703000;1.284;1.536;0.796
1464540703000;1.004;1.26;0.584
1464540703000;0.9;1.028;0.492
1464540703000;0.848;0.772;0.46
1464540703000;0.688;0.444;0.348
1464540703000;0.636;0.356;0.32
1464540703000;0.616;0.256;0.316
1464540703000;0.6;-0.008;0.248
1464540703000;0.56;-0.108;0.212
1464540703000;0.496;-0.284;0.076
1464540704000;0.444;-0.38;0.06
1464540704000;0.384;-0.444;0.036
1464540704000;0.24;-0.588;0.004
1464540704000;0.148;-0.732;-0.012
1464540704000;0.068;-0.948;-0.024
1464540704000;-0.052;-1.46;-0.096
1464540704000;-0.012;-1.728;-0.192
1464540704000;0.036;-1.868;-0.264
1464540704000;0.084;-1.892;-0.564
1464540704000;0.06;-1.8;-0.504
1464540704000;0.06;-1.768;-0.428
1464540704000;0.08;-1.592;-0.388
1464540704000;0.1;-1.404;-0.336
1464540704000;0.08;-1.084;-0.2
1464540704000;0.068;-0.912;-0.124
1464540704000;0.08;-0.772;-0.048
1464540704000;0.088;-0.476;0.024
1464540704000;0.1;-0.292;0.08
1464540704000;0.164;-0.092;0.14
1464540704000;0.268;0.276;0.16
1464540704000;0.312;0.472;0.18
1464540704000;0.364;0.636;0.26
1464540704000;0.364;0.828;0.512
1464540704000;0.408;1.048;0.696
1464540704000;0.524;1.528;1.044
1464540704000;0.604;1.64;1.172
1464540704000;0.748;1.756;1.196
1464540704000;1.08;1.676;1.112
1464540704000;1.14;1.568;1.06
1464540704000;1.128;1.548;0.976
1464540704000;0.988;1.288;0.82
1464540704000;0.852;1.096;0.764
1464540704000;0.736;0.96;0.676
1464540704000;0.592;0.588;0.552
1464540704000;0.584;0.424;0.48
1464540704000;0.6;0.288;0.412
1464540704000;0.6;0.04;0.296
1464540705000;0.604;-0.06;0.252
1464540705000;0.568;-0.276;0.208
1464540705000;0.536;-0.34;0.176
1464540705000;0.476;-0.4;0.156
1464540705000;0.348;-0.492;0.108
1464540705000;0.276;-0.568;0.084
1464540705000;0.192;-0.712;0.056
1464540705000;0.064;-1.116;-0.048
1464540705000;0.048;-1.364;-0.132
1464540705000;0.056;-1.56;-0.192
1464540705000;0.088;-2.028;-0.592
1464540705000;0.08;-1.992;-0.592
1464540705000;0.084;-1.688;-0.488
1464540705000;0.012;-1.772;-0.412
1464540705000;0.064;-1.624;-0.316
1464540705000;0.112;-1.304;-0.216
1464540705000;0.096;-1.172;-0.16
1464540705000;0.104;-1.024;-0.096
1464540705000;0.144;-0.772;0.012
1464540705000;0.156;-0.624;0.056
1464540705000;0.192;-0.44;0.116
1464540705000;0.248;0.032;0.228
1464540705000;0.324;0.212;0.252
1464540705000;0.324;0.272;0.304
1464540705000;0.44;0.552;0.424
1464540705000;0.44;0.8;0.424
1464540705000;0.376;0.892;0.492
1464540705000;0.52;1.136;0.864
1464540705000;0.532;1.284;0.928
1464540705000;0.552;1.376;1.032
1464540705000;0.904;1.656;1.188
1464540705000;1.012;1.712;1.232
1464540705000;1.0;1.704;1.1
1464540705000;0.92;1.644;0.98
1464540705000;0.844;1.456;0.828
1464540705000;0.696;0.948;0.584
1464540705000;0.612;0.756;0.472
1464540705000;0.552;0.56;0.404
1464540706000;0.512;0.268;0.336
1464540706000;0.516;0.168;0.276
1464540706000;0.512;-0.056;0.224
1464540706000;0.484;-0.132;0.172
1464540706000;0.492;-0.22;0.148
1464540706000;0.472;-0.368;0.124
1464540706000;0.404;-0.436;0.084
1464540706000;0.32;-0.552;0.068
1464540706000;0.204;-0.804;0.028
1464540706000;0.124;-1.004;0.008
1464540706000;0.048;-1.256;-0.08
1464540706000;0.06;-1.844;-0.244
1464540706000;0.072;-1.96;-0.256
1464540706000;0.032;-1.9;-0.4
1464540706000;0.028;-1.732;-0.3
1464540706000;-0.028;-1.852;-0.272
1464540706000;0.036;-1.62;-0.2
1464540706000;0.068;-1.448;-0.144
1464540706000;0.064;-1.296;-0.092
1464540706000;0.012;-0.996;0.0
1464540706000;-0.004;-0.82;0.028
1464540706000;0.028;-0.656;0.06
1464540706000;0.1;-0.36;0.084
1464540706000;0.112;-0.212;0.064
1464540706000;0.184;-0.004;0.048
1464540706000;0.308;0.532;0.044
1464540706000;0.344;0.62;0.116
1464540706000;0.38;0.604;0.244
1464540706000;0.46;1.072;0.388
1464540706000;0.5;1.328;0.616
1464540706000;0.552;1.472;1.404
1464540706000;0.46;1.5;1.76
1464540706000;0.472;1.616;1.932
