timestamp;x_accel;y_accel;z_accel
1464540807000;0.304;-0.568;-0.192
1464540807000;0.352;-0.264;-0.088
1464540807000;0.344;-0.176;-0.02
1464540807000;0.34;-0.14;0.064
1464540807000;0.304;-0.108;0.192
1464540807000;0.272;0.168;0.232
1464540807000;0.276;0.352;0.288
1464540807000;0.192;0.208;0.388
1464540807000;0.148;0.284;0.392
1464540807000;0.208;0.696;0.388
1464540807000;0.188;0.732;0.388
1464540807000;0.132;0.54;0.424
1464540807000;0.02;1.18;0.168
1464540807000;0.1;1.46;0.172
1464540807000;0.152;1.424;0.308
1464540807000;0.02;1.652;0.388
1464540807000;0.132;2.044;0.388
1464540807000;0.24;2.044;0.46
1464540807000;0.2;2.008;0.56
1464540807000;0.196;2.044;0.636
1464540807000;0.188;1.996;0.664
1464540807000;0.248;1.876;0.636
1464540807000;0.18;1.82;0.644
1464540807000;0.08;1.78;0.64
1464540807000;0.012;1.536;0.572
1464540807000;0.056;1.356;0.544
1464540807000;0.064;1.2;0.532
1464540807000;0.048;0.888;0.476
1464540807000;0.088;0.764;0.456
1464540807000;0.136;0.408;0.416
1464540807000;0.188;0.3;0.376
1464540807000;0.22;0.272;0.34
1464540808000;0.244;-0.024;0.336
1464540808000;0.288;-0.16;0.3
1464540808000;0.3;-0.216;0.272
1464540808000;0.28;-0.34;0.16
1464540808000;0.296;-0.44;0.104
1464540808000;0.308;-0.48;0.044
1464540808000;0.272;-0.612;-0.072
1464540808000;0.26;-0.716;-0.108
1464540808000;0.208;-0.86;-0.252
1464540808000;0.216;-0.968;-0.312
1464540808000;0.22;-1.128;-0.4
1464540808000;0.284;-1.372;-0.512
1464540808000;0.3;-1.444;-0.552
1464540808000;0.296;-1.556;-0.596
1464540808000;0.26;-1.644;-0.644
1464540808000;0.268;-1.544;-0.584
1464540808000;0.228;-1.544;-0.508
1464540808000;0.136;-1.476;-0.368
1464540808000;0.128;-1.392;-0.348
1464540808000;0.152;-1.308;-0.328
1464540808000;0.228;-1.116;-0.268
1464540808000;0.256;-0.996;-0.24
1464540808000;0.256;-0.884;-0.212
1464540808000;0.236;-0.648;-0.112
1464540808000;0.28;-0.552;-0.056
1464540808000;0.252;-0.38;0.028
1464540808000;0.252;-0.256;0.036
1464540808000;0.252;-0.164;0.076
1464540808000;0.252;-0.008;0.144
1464540808000;0.156;0.12;0.144
1464540808000;0.096;0.328;0.096
1464540808000;0.156;0.78;0.14
1464540808000;0.18;0.692;0.144
1464540808000;0.08;0.52;0.164
1464540808000;-0.084;1.264;0.136
1464540808000;-0.052;1.436;0.168
1464540808000;-0.096;1.248;0.252
1464540808000;-0.2;1.208;0.368
1464540809000;-0.148;1.804;0.38
1464540809000;-0.012;1.96;0.68
1464540809000;0.104;1.98;0.7
1464540809000;0.212;2.044;0.74
1464540809000;0.224;2.044;0.736
1464540809000;0.208;2.044;0.696
1464540809000;0.204;2.044;0.684
1464540809000;0.036;1.92;0.584
1464540809000;-0.032;1.808;0.584
1464540809000;-0.148;1.584;0.572
1464540809000;-0.156;1.476;0.5
1464540809000;-0.12;1.396;0.396
1464540809000;-0.072;1.072;0.316
1464540809000;-0.032;0.816;0.28
1464540809000;0.036;0.584;0.276
1464540809000;0.136;0.444;0.256
1464540809000;0.16;0.32;0.256
1464540809000;0.184;0.152;0.272
1464540809000;0.176;0.088;0.26
1464540809000;0.172;0.044;0.22
1464540809000;0.192;-0.12;0.148
1464540809000;0.26;-0.396;0.1
1464540809000;0.284;-0.464;0.044
