timestamp;accel-x;accel-y;accel-z
1464280159278;-9.479876;-1.0194311;-2.2655485
1464280159313;-9.488427;-1.182235;-2.147576
1464280159347;-9.521602;-1.2182149;-1.9735913
1464280159381;-9.5965805;-1.1829885;-1.5956777
1464280159414;-9.678553;-0.97142065;-1.1924591
1464280159448;-9.73625;-0.8246579;-0.75192887
1464280159481;-9.758053;-0.8443032;-0.32798663
1464280159515;-9.751962;-0.96753854;-0.055839624
1464280159549;-9.740441;-1.0759417;0.07849479
1464280159582;-9.72826;-1.1763365;0.1311261
1464280159616;-9.708242;-1.3319826;0.1259468
1464280159650;-9.6799755;-1.5257943;0.10000886
1464280159684;-9.66363;-1.628924;0.029468112
1464280159717;-9.649492;-1.7109329;-0.0051820697
1464280159750;-9.626574;-1.8355012;-0.002405429
1464280159784;-9.61332;-1.9015296;0.09088526
1464280159818;-9.582044;-2.0525692;0.106732
1464280159852;-9.543462;-2.2239938;0.12736157
1464280159885;-9.523284;-2.3119233;0.045563545
1464280159918;-9.555588;-2.1732333;-0.0884331
1464280159952;-9.597609;-1.9680381;-0.22960456
1464280159985;-9.652098;-1.6798761;-0.2345816
1464280160019;-9.709766;-1.3152626;-0.17472713
1464280160053;-9.756771;-0.90995425;-0.13198842
1464280160086;-9.7853155;-0.5345356;-0.043151107
1464280160120;-9.797226;-0.23227751;0.02021863
1464280160153;-9.799672;-0.06758099;0.042901393
1464280160187;-9.799925;-0.024894262;-0.029419482
1464280160221;-9.795073;-0.14346357;-0.27565145
1464280160254;-9.774171;-0.33517706;-0.62709993
1464280160288;-9.735966;-0.6120584;-0.9361374
1464280160324;-9.695839;-0.8849689;-1.1169368
1464280160357;-9.642364;-1.1459328;-1.3235013
1464280160391;-9.583473;-1.37491;-1.5187742
1464280160425;-9.545731;-1.4944489;-1.6387959
1464280160458;-9.529081;-1.5753118;-1.6598094
1464280160492;-9.524756;-1.6697427;-1.5909007
1464280160526;-9.531573;-1.7904943;-1.4082819
