timestamp;accel-x;accel-y;accel-z
1464094519571;6.255171;2.65616;7.0609975
1464094519605;6.6125865;2.7377543;6.694657
1464094519640;6.9330044;2.859708;6.308371
1464094519674;7.2134323;2.988843;5.922266
1464094519708;7.4495163;3.11223;5.5550647
1464094519742;7.640625;3.2061944;5.232707
1464094519777;7.797268;3.242885;4.9725556
1464094519812;7.9199843;3.2137547;4.7943363
1464094519847;7.9874296;3.2073328;4.68551
1464094519882;8.000976;3.228634;4.6476164
1464094519916;7.9826384;3.264323;4.654216
1464094519950;7.9489403;3.3051634;4.6829767
1464094519984;7.8982964;3.3612885;4.728495
1464094520018;7.8283725;3.4364378;4.790357
1464094520052;7.764909;3.5052469;4.843498
1464094520086;7.7067327;3.5729423;4.8867555
1464094520120;7.6477594;3.645535;4.9256344
1464094520155;7.572891;3.7428398;4.9681473
1464094520192;7.503308;3.8883793;4.9619427
1464094520226;7.466112;4.142503;4.8100777
1464094520260;7.472;4.4533286;4.514101
1464094520297;7.500166;4.789694;4.1044316
1464094520333;7.538668;5.1881614;3.5059226
1464094520369;7.5402884;5.5924387;2.8122408
1464094520405;7.4148602;6.085852;2.0055575
1464094520439;7.057924;6.7114096;1.0875262
1464094520473;6.505955;7.3262205;0.19759755
1464094520507;5.759719;7.8945856;-0.73563814
1464094520542;4.8445754;8.345885;-1.7077131
1464094520575;3.9465826;8.59497;-2.5672927
1464094520609;3.028205;8.690249;-3.3689084
1464094520644;2.0578344;8.676087;-4.065812
1464094520678;1.0292252;8.574093;-4.633103
1464094520713;0.02106897;8.390985;-5.062701
1464094520746;-1.0564357;8.097517;-5.4179497
1464094520782;-2.1498976;7.6714606;-5.7067194
1464094520816;-3.22737;7.1052995;-5.927799
1464094520851;-4.2635508;6.455723;-6.0154634
1464094520890;-5.1802807;5.8163557;-5.947665
1464094520924;-6.0262585;5.162648;-5.750765
1464094520957;-6.730226;4.531614;-5.496229
1464094520993;-7.364242;3.8443947;-5.198903
1464094521030;-7.9409733;3.071284;-4.8526487
1464094521068;-8.392467;2.345923;-4.4836545
1464094521103;-8.714185;1.7238047;-4.1390204
1464094521138;-8.870861;1.3501431;-3.9401739
1464094521173;-8.9471245;1.1258518;-3.8368545
1464094521207;-9.151346;1.6443431;-3.0966148
1464094521240;-8.959408;1.0687757;-3.8244903
1464094521274;-8.95777;1.0737863;-3.8269253
1464094521308;-8.955821;1.0934;-3.825931
1464094521341;-8.957137;1.1110383;-3.8177621
1464094521375;-8.964532;1.1233394;-3.7967458
1464094521409;-8.977156;1.1358765;-3.7630403
1464094521444;-8.988435;1.1603945;-3.7284772
1464094521478;-8.995073;1.200819;-3.6995533
1464094521512;-9.002427;1.2371621;-3.669571
1464094521548;-9.013433;1.2643502;-3.633102
1464094521582;-9.02719;1.2811041;-3.5928574
1464094521616;-9.044215;1.2889366;-3.5469463
1464094521649;-9.063248;1.2921674;-3.4968412
1464094521684;-9.084968;1.2906231;-3.4405916
1464094521717;-9.0891695;1.2719129;-3.4364567
1464094521751;-9.076979;1.2104068;-3.4904704
1464094521785;-9.065528;1.1795118;-3.5305808
1464094521819;-9.051392;1.1585838;-3.5735157
1464094521853;-9.035832;1.1427528;-3.6177127
1464094521888;-9.020922;1.1290276;-3.6590064
1464094521922;-9.004236;1.1315849;-3.699089
1464094521956;-8.9820595;1.1583729;-3.7444339
1464094521990;-8.953604;1.2081275;-3.7965004
1464094522024;-8.918742;1.2748873;-3.8562565
1464094522057;-8.880825;1.3521589;-3.9169655
1464094522091;-8.841508;1.4344044;-3.9762084
1464094522125;-8.798336;1.5300467;-4.03587
1464094522159;-8.743256;1.6592716;-4.10394
1464094522193;-8.660788;1.8607318;-4.1914744
1464094522227;-8.522361;2.1912446;-4.3136826
1464094522262;-8.23516;2.7402368;-4.5511827
1464094522296;-7.8487906;3.3300166;-4.8319254
1464094522331;-7.4111714;3.8865938;-5.099895
1464094522365;-6.93716;4.420275;-5.3270054
1464094522399;-6.450913;4.934189;-5.4844794
1464094522433;-5.820485;5.5350695;-5.6147103
1464094522467;-5.0476065;6.1290174;-5.7442875
1464094522500;-4.169784;6.683257;-5.8298354
1464094522535;-3.2619102;7.172462;-5.827155
1464094522570;-2.316335;7.6227565;-5.706855
1464094522606;-1.3026714;8.036762;-5.454678
1464094522639;-0.26133806;8.354473;-5.1161013
1464094522673;0.72280204;8.616701;-4.611944
1464094522707;1.6377094;8.79414;-4.0026264
1464094522740;2.4650307;8.874438;-3.3478303
1464094522774;3.2167127;8.864614;-2.6667194
1464094522807;3.9023097;8.797424;-1.8485956
1464094522841;4.5550966;8.616391;-1.0241625
1464094522874;5.1714087;8.32166;-0.21565878
1464094522909;5.728084;7.931191;0.5703232
1464094522943;6.1332455;7.5469456;1.2111622
1464094522977;6.28507;7.374356;1.4685981
1464094523010;6.3933125;7.229785;1.7016926
1464094523044;6.4789934;7.095566;1.927588
1464094523078;6.5484047;6.969939;2.139709
1464094523112;6.588008;6.8817396;2.29779
1464094523146;6.5830297;6.8556323;2.3883114
1464094523180;6.545974;6.8812346;2.4163716
1464094523214;6.552074;6.8822956;2.396735
1464094523251;6.569443;6.868251;2.3894713
1464094523285;6.5907574;6.8429523;2.403317
1464094523320;6.6171975;6.815043;2.4099562
1464094523354;6.640861;6.795298;2.4006047
1464094523388;6.6459875;6.7894697;2.402908
1464094523422;6.636562;6.791591;2.4228783
1464094523456;6.635762;6.7893963;2.4312084
1464094523490;6.633381;6.789762;2.4366796
1464094523524;6.609523;6.8046947;2.459747
1464094523557;6.591423;6.816713;2.4749894
1464094523592;6.579497;6.824509;2.4852152
1464094523626;6.5585084;6.8373075;2.5054386
1464094523659;6.538465;6.849115;2.5254934
1464094523693;6.5231414;6.857255;2.5429697
1464094523727;6.4955564;6.8700156;2.578882
1464094523762;6.4628634;6.8830023;2.6259649
1464094523795;6.3501925;6.937291;2.7548218
1464094523829;6.196938;6.9562435;3.0411563
1464094523863;6.0181046;6.918992;3.4568725
1464094523898;5.786703;6.872877;3.9137769
1464094523934;5.492275;6.8356695;4.375905
1464094523968;5.2674427;6.682354;4.86212
1464094524002;5.0352187;6.5381427;5.28576
1464094524036;4.7975082;6.35064;5.717805
1464094524070;4.5244937;6.054926;6.2375355
1464094524104;4.184964;5.7138066;6.7733674
1464094524137;3.820902;5.300321;7.303925
1464094524172;3.5139744;4.8180594;7.7767797
1464094524205;3.2684932;4.283493;8.185882
1464094524239;3.0767496;3.6681244;8.550937
1464094524273;2.9466927;2.988416;8.855867
1464094524307;2.736259;2.47968;9.07767
1464094524341;2.496861;1.9868504;9.265965
1464094524375;2.3749683;1.4931803;9.389886
1464094524409;2.3359673;1.0285206;9.461788
1464094524443;2.3068988;0.6343796;9.503465
1464094524477;2.244666;0.2595819;9.53594
1464094524511;2.2198858;-0.014346123;9.5452585
1464094524545;2.2282155;-0.16659728;9.541874
1464094524579;2.2381117;-0.2189466;9.5385
1464094524613;2.2382755;-0.2019614;9.5388365
1464094524650;2.241488;-0.14124505;9.539173
1464094524685;2.2827032;-0.05680387;9.530272
1464094524719;2.3155112;0.016594423;9.522507
1464094524753;2.3478172;0.07916536;9.51428
1464094524787;2.3872483;0.1361947;9.5038185
1464094524821;2.4312484;0.1838389;9.491853
1464094524856;2.4787428;0.22479486;9.47868
1464094524890;2.5082846;0.25625178;9.470105
1464094524924;2.518783;0.29682454;9.466132
1464094524958;2.5145888;0.34793904;9.465507
1464094524992;2.5071719;0.40378028;9.465256
1464094525029;2.5087438;0.4563212;9.462452
1464094525060;2.526359;0.4975482;9.455685
1464094525094;2.5669312;0.52565867;9.44323
1464094525128;2.6384718;0.5445405;9.422419
1464094525163;2.7468686;0.5626706;9.390321
1464094525196;2.8907666;0.5981562;9.344823
1464094525230;3.0660248;0.6780804;9.283303
1464094525264;3.2438807;0.84963393;9.208441
1464094525299;3.4277105;1.1110371;9.11353
1464094525333;3.6325157;1.439703;8.98733
1464094525366;3.8844528;1.811517;8.813026
1464094525402;4.211788;2.1981332;8.571409
1464094525436;4.6323433;2.5098882;8.263288
1464094525470;5.1060534;2.6649373;7.9288282
1464094525504;5.5434847;2.6865919;7.621813
1464094525565;5.895078;2.669122;7.3596106
1464094525598;6.6166306;2.7383525;6.690415
1464094525632;6.9193587;2.8545198;6.3256774
1464094525667;7.2001925;2.9820876;5.9417524
1464094525703;7.444925;3.1096623;5.5626545
1464094525738;7.644608;3.207181;5.226278
1464094525772;7.803831;3.2413983;4.9632206
1464094525806;7.927588;3.2118533;4.78303
1464094525840;7.987482;3.2073317;4.6854243
1464094525874;8.0015135;3.2266738;4.6480503
1464094525908;7.9844813;3.2620034;4.652675
1464094525942;7.952942;3.3007083;4.679321
1464094525976;7.9007425;3.3585887;4.726326
1464094526009;7.833808;3.4306393;4.785622
1464094526043;7.7703466;3.499343;4.839043
1464094526077;7.7114167;3.567139;4.8836055
1464094526110;7.6523275;3.6399314;4.9226823
1464094526144;7.5813003;3.7266192;4.9675174
1464094526178;7.514223;3.8658433;4.963039
1464094526212;7.4740753;4.086126;4.8458014
1464094526246;7.468717;4.373772;4.5965633
1464094526280;7.489815;4.713713;4.209937
1464094526313;7.5245695;5.0775824;3.6931043
1464094526347;7.5519795;5.4392786;3.0695038
1464094526381;7.479377;5.8850203;2.3378313
1464094526416;7.239354;6.4297442;1.513334
1464094526449;6.8082833;7.0187497;0.6514946
1464094526483;6.151226;7.6240726;-0.27559766
1464094526519;5.2976084;8.15206;-1.2325937
1464094526553;4.3944883;8.49211;-2.147681
1464094526587;3.4907959;8.658589;-2.9804661
1464094526622;2.53224;8.697709;-3.738666
1464094526655;1.5414467;8.634317;-4.371785
1464094526689;0.48406366;8.481147;-4.8862906
1464094526723;-0.6424861;8.2252865;-5.288845
1464094526757;-1.7106522;7.8580494;-5.6004233
1464094526792;-2.762058;7.366049;-5.844002
1464094526827;-3.7821465;6.7724566;-5.989091
1464094526861;-4.727899;6.135657;-6.0033903
1464094526895;-5.539268;5.5412703;-5.886498
1464094526928;-6.267206;4.960542;-5.670552
1464094526961;-6.9396887;4.318668;-5.4064627
1464094526995;-7.5218167;3.6473687;-5.1145854
1464094527029;-8.036731;2.928761;-4.782604
1464094527063;-8.453909;2.2350254;-4.4244857
1464094527098;-8.737044;1.6746973;-4.1108975
1464094527134;-8.885717;1.3107712;-3.9199417
1464094527168;-8.947544;1.1242986;-3.8363323
1464094527202;-9.14657;1.6153197;-3.125863
1464094527236;-8.960039;1.0685362;-3.823079
1464094527270;-8.958594;1.0736485;-3.825037
1464094527304;-8.955854;1.0947827;-3.825461
1464094527337;-8.957832;1.1119133;-3.8158767
1464094527371;-8.965773;1.1238657;-3.793663
1464094527405;-8.978433;1.1372545;-3.759574
1464094527439;-8.9893675;1.163717;-3.7251892
1464094527473;-8.9962015;1.202038;-3.696417
1464094527506;-9.003252;1.2376218;-3.6673982
1464094527540;-9.013522;1.2645115;-3.632831
1464094527576;-9.028082;1.2812186;-3.5905755
1464094527609;-9.044907;1.2888216;-3.5452223
1464094527643;-9.06397;1.291949;-3.49504
1464094527677;-9.085876;1.2901645;-3.4383633
1464094527711;-9.092087;1.2877357;-3.4228203
1464094527745;-9.079761;1.2190518;-3.480209
1464094527779;-9.068943;1.1856802;-3.5197244
1464094527812;-9.055374;1.1636364;-3.5617614
1464094527846;-9.040275;1.1461104;-3.6055317
1464094527880;-9.025221;1.1323682;-3.6473513
1464094527915;-9.0092;1.1291362;-3.6877332
1464094527957;-8.985492;1.1468318;-3.7397473
1464094527992;-8.954674;1.2047045;-3.7950656
1464094528026;-8.919316;1.2732581;-3.8554685
1464094528060;-8.880625;1.3524212;-3.9173322
1464094528095;-8.840458;1.4368069;-3.9776735
1464094528129;-8.795942;1.5355352;-4.0390034
1464094528163;-8.739568;1.6681749;-4.1081834
1464094528197;-8.655145;1.8748888;-4.1968184
1464094528230;-8.520011;2.196577;-4.3156066
1464094528264;-8.236441;2.7379646;-4.550232
1464094528297;-7.856804;3.318871;-4.8265657
1464094528332;-7.425405;3.8699408;-5.0918503
1464094528367;-6.956138;4.398979;-5.3198833
1464094528401;-6.4469504;4.9382486;-5.4854865
1464094528434;-5.8377905;5.519697;-5.611877
1464094528469;-5.041135;6.133553;-5.7451286
1464094528504;-4.1560135;6.6910996;-5.830673
1464094528538;-3.216841;7.195666;-5.8236012
1464094528572;-2.2874403;7.636038;-5.700751
1464094528606;-1.3145645;8.032508;-5.458091
1464094528640;-0.29660186;8.345467;-5.1288614
1464094528674;0.6748126;8.605626;-4.63981
1464094528707;1.575746;8.784439;-4.048538
1464094528741;2.409154;8.872039;-3.3945422
1464094528776;3.2148225;8.864668;-2.6688194
1464094528809;3.8921466;8.799177;-1.8616346
1464094528843;4.5604224;8.614423;-1.0169926
1464094528877;5.1923947;8.30926;-0.18770735
1464094528911;5.7216306;7.9365263;0.5608042
1464094528945;6.1302896;7.5501184;1.2063456
1464094528978;6.2812033;7.379005;1.4617739
1464094529012;6.389443;7.2352705;1.6928896
1464094529045;6.4781675;7.096969;1.9251931
1464094529079;6.547252;6.972163;2.1359875
1464094529113;6.5881653;6.88275;2.294305
1464094529146;6.5835357;6.8563576;2.3848345
1464094529182;6.547741;6.880022;2.4150386
1464094529217;6.552052;6.882303;2.3967783
1464094529256;6.569776;6.867823;2.3897827
1464094529291;6.593527;6.8398867;2.4044464
1464094529325;6.6189013;6.8136287;2.4092784
1464094529358;6.6410913;6.795035;2.4007099
1464094529392;6.6462493;6.7891726;2.403023
1464094529426;6.6360383;6.7917595;2.4238443
1464094529460;6.636131;6.7890935;2.4310467
1464094529494;6.6316767;6.7908273;2.4383483
1464094529529;6.6080613;6.805669;2.4609785
1464094529564;6.589154;6.818212;2.4768972
1464094529597;6.578686;6.8250365;2.485913
1464094529631;6.5567255;6.838374;2.5071898
