timestamp;accel-x;accel-y;accel-z
1464533959659;3.2665946;-1.3057986;9.146819
1464533959693;2.482457;-2.1555786;9.2320595
1464533959739;1.7554182;-2.75207;9.240382
1464533959773;0.39109948;-3.6332853;9.0932045
1464533959806;-0.43392846;-4.007636;8.932559
1464533959840;-1.0339516;-4.2378273;8.775638
1464533959874;-1.3555123;-4.3574014;8.672697
1464533959907;-1.4052644;-4.387279;8.649685
1464533959941;-1.1556388;-4.3212557;8.719592
1464533959975;-0.6113614;-4.137921;8.8625
1464533960008;0.22351739;-3.792275;9.033757
1464533960042;1.2224885;-3.2919948;9.149226
1464533960075;2.316673;-2.584759;9.16472
1464533960109;3.3978202;-1.6128314;9.04951
1464533960143;4.3461876;-0.33142933;8.777292
1464533960177;4.981295;1.1708802;8.357975
1464533960211;5.168106;2.6962137;7.877888
1464533960245;5.065546;4.1113977;7.312775
1464533960278;4.882524;5.407314;6.554537
1464533960312;4.6577516;6.6379533;5.502993
1464533960346;4.2937136;7.738464;4.209539
1464533960380;3.5526507;8.584172;3.1194012
1464533960414;2.5085683;9.171869;2.3714771
1464533960447;1.3547211;9.535854;1.8089302
1464533960481;0.21166103;9.708851;1.3165925
1464533960514;-0.8661789;9.726418;0.8285706
1464533960548;-1.8727342;9.61126;0.3956617
1464533960582;-2.7449453;9.406833;0.12950476
1464533960616;-3.4159617;9.185364;-0.017574731
1464533960650;-3.8050582;9.030633;-0.09593232
1464533960683;-3.8427317;9.013924;-0.15033507
1464533960717;-3.4499538;9.170983;-0.17578253
1464533960752;-2.881373;9.365977;-0.12713411
1464533960786;-1.6302118;9.662604;0.12840942
1464533960819;-0.40509266;9.776269;0.54814875
1464533960853;0.95768183;9.677973;1.2081789
1464533960887;2.311144;9.283563;2.1246357
1464533960920;3.4508967;8.543082;3.3387225
1464533960955;4.2620006;7.543056;4.580138
1464533960988;4.8274674;6.333358;5.7117558
1464533961021;5.197959;4.9754076;6.6533127
1464533961055;5.3915763;3.5293689;7.3833933
1464533961088;5.3827844;2.1090221;7.913133
1464533961123;5.1682544;0.70198685;8.296769
1464533961156;4.703238;-0.7609543;8.563911
1464533961190;3.915011;-2.1982443;8.710939
1464533961224;2.7693198;-3.4973814;8.7257805
1464533961257;1.4519972;-4.4407525;8.614605
1464533961291;0.33413032;-5.013435;8.413907
1464533961325;-0.46110314;-5.342731;8.2026
1464533961371;-0.8714903;-5.4886446;8.071887
1464533961405;-0.79759187;-5.421359;8.124821
1464533961438;-0.28141168;-5.156424;8.328992
1464533961472;0.54366946;-4.6778655;8.594302
1464533961505;1.5236022;-3.993449;8.81879
1464533961539;2.5279317;-3.1170738;8.940552
1464533961573;3.5244389;-2.0145123;8.919645
1464533961606;4.449109;-0.6659592;8.706433
1464533961640;5.2109933;0.94260573;8.246036
1464533961674;5.642006;2.655395;7.5602026
1464533961707;5.6923757;4.245076;6.7539783
1464533961741;5.4110994;5.720148;5.834377
1464533961775;4.8120065;7.038706;4.8312774
1464533961809;3.9046798;8.153369;3.7836561
1464533961842;2.7358303;8.989237;2.7836776
1464533961876;1.3440015;9.530219;1.8462328
1464533961910;-0.15301606;9.745457;1.0211132
1464533961943;-1.6105967;9.660341;0.35183156
1464533961977;-2.8720953;9.368595;-0.14316924
1464533962011;-3.8285766;9.008313;-0.48197204
1464533962045;-4.3162327;8.776489;-0.6191695
1464533962078;-4.4607315;8.703863;-0.62019837
1464533962112;-4.336824;8.77223;-0.5291036
1464533962145;-3.9803967;8.947971;-0.36091006
1464533962181;-3.4142163;9.185287;-0.116713464
1464533962212;-2.551978;9.458944;0.2362108
1464533962246;-1.4717209;9.664069;0.6926829
1464533962280;-0.2477745;9.708297;1.3143777
1464533962314;1.0108999;9.507996;2.1485143
1464533962347;2.1584811;9.016058;3.1767368
1464533962381;3.127991;8.224611;4.3141
1464533962415;3.8952532;7.2180624;5.36345
1464533962448;4.473165;6.0372505;6.291455
1464533962482;4.853042;4.754997;7.062436
1464533962515;5.034433;3.3787994;7.699235
1464533962549;5.0191674;2.0393183;8.1663475
1464533962583;4.835982;0.8034845;8.485737
1464533962616;4.470724;-0.40694508;8.711316
1464533962650;3.8403614;-1.6699623;8.860185
1464533962684;2.8960838;-2.9160855;8.89658
1464533962717;1.7115141;-3.967507;8.795999
1464533962756;0.7779318;-4.567669;8.635466
1464533962790;-0.2697683;-5.075804;8.378753
1464533962823;-0.6629309;-5.2015095;8.279183
1464533962857;-0.6995638;-5.1512957;8.307516
1464533962891;-0.4045113;-4.935099;8.45702
1464533962931;0.14389771;-4.5683136;8.6689005
1464533962966;1.0956728;-3.814931;8.9602375
1464533962998;1.954633;-2.9881947;9.126345
1464533963032;2.8441124;-1.9580729;9.171534
1464533963065;3.6828344;-0.74983376;9.050664
1464533963099;4.38928;0.5930416;8.742
1464533963132;4.9127936;1.9946007;8.241727
1464533963166;5.208001;3.376413;7.583968
1464533963199;5.2322955;4.6950088;6.827882
1464533963233;4.957408;5.8636365;6.08949
1464533963267;4.7291956;6.3398285;5.786301
1464533963301;3.6630926;7.6765156;4.867532
1464533963334;2.7948992;8.31977;4.3600426
1464533963368;1.8763026;8.780757;3.926552
1464533963401;0.9616424;9.081419;3.5557117
1464533963435;0.09064781;9.253188;3.2264993
1464533963468;-0.7175884;9.327903;2.9180984
1464533963502;-1.414859;9.322655;2.6695113
1464533963536;-2.0199132;9.262507;2.4831235
1464533963569;-2.5372643;9.172471;2.338392
1464533963603;-2.9743943;9.070724;2.2169702
1464533963639;-3.1530185;9.023549;2.1619544
1464533963673;-3.6359694;8.881744;1.9835209
1464533963706;-3.9961116;8.757283;1.8387738
1464533963740;-4.415104;8.585762;1.6827211
1464533963774;-4.869262;8.36622;1.528612
1464533963808;-5.310972;8.119345;1.3819652
1464533963841;-5.7139935;7.867791;1.2198968
1464533963875;-6.143059;7.5684204;1.0108644
1464533963909;-6.5776334;7.2227664;0.77871
1464533963943;-6.994023;6.8435154;0.5384644
1464533963976;-7.37912;6.4417667;0.30375755
1464533964011;-7.740503;6.009711;0.08957127
1464533964045;-8.143374;5.4512696;-0.09545692
1464533964078;-8.489665;4.8886743;-0.2578552
1464533964112;-8.772704;4.344736;-0.4505293
1464533964146;-8.980052;3.8608665;-0.70173514
1464533964180;-9.109301;3.468938;-1.0134867
1464533964213;-9.150537;3.2131846;-1.4082481
1464533964247;-9.134709;3.0367775;-1.8371464
1464533964281;-9.105902;2.8664372;-2.2149842
1464533964314;-9.087577;2.6789503;-2.505832
1464533964348;-9.0872555;2.4904082;-2.6943738
1464533964382;-9.080362;2.361549;-2.8302152
1464533964415;-9.309065;1.9852855;-2.3323684
1464533964450;-9.09205;2.1850114;-2.9326425
1464533964482;-9.091329;2.1189632;-2.9829118
1464533964517;-9.08747;2.065934;-3.0314686
1464533964550;-9.085277;2.0201397;-3.068677
1464533964584;-9.091269;1.9841489;-3.0743995
1464533964618;-9.101936;1.354746;-3.3703766
1464533964652;-9.091412;1.4343127;-3.3658552
1464533964685;-9.094975;1.4936359;-3.3302383
1464533964719;-9.096239;1.5584189;-3.296938
1464533964752;-9.096911;1.6295859;-3.2604687
1464533964786;-9.099148;1.7114702;-3.2119155
1464533964820;-9.105871;1.8136765;-3.1358693
1464533964853;-9.118401;1.9473886;-3.0170317
1464533964887;-9.128789;2.1498642;-2.8431137
1464533964921;-9.106737;2.482301;-2.6354382
1464533964955;-9.035889;2.941308;-2.3961303
1464533964988;-8.899431;3.5261002;-2.0992284
1464533965022;-8.660529;4.25691;-1.7070345
1464533965055;-8.255725;5.140266;-1.208582
1464533965089;-7.585014;6.1764164;-0.5995377
1464533965123;-6.836659;7.0213614;-0.024095763
1464533965157;-5.954204;7.763069;0.56763715
1464533965190;-4.8258467;8.450924;1.1545974
1464533965224;-3.3072927;9.075725;1.6531947
1464533965258;-1.4534576;9.470084;2.060333
1464533965292;0.24571846;9.434846;2.638807
1464533965326;1.6091832;9.05603;3.3821375
1464533965359;2.642885;8.44261;4.2163377
1464533965393;3.4466536;7.662299;5.044776
1464533965427;4.1405387;6.6897116;5.8432617
1464533965460;4.635855;5.5922685;6.578403
1464533965494;4.9117713;4.394017;7.2530785
1464533965528;4.9583344;3.154973;7.8422627
1464533965562;4.790111;1.9392552;8.326713
1464533965595;4.429681;0.75434846;8.709129
1464533965629;3.9225283;-0.32129008;8.975
1464533965663;3.2705925;-1.300656;9.146124
1464533965697;2.4959352;-2.143437;9.23125
1464533965730;1.6039028;-2.866714;9.233069
1464533965764;0.7127123;-3.4623282;9.140264
1464533965798;-0.12619346;-3.8769324;8.999638
1464533965831;-0.7969863;-4.151588;8.841337
1464533965865;-1.253079;-4.3191085;8.707188
1464533965899;-1.44144;-4.3929744;8.64084
1464533965933;-1.3458966;-4.3767333;8.664455
1464533965967;-0.8425021;-4.219809;8.804738
1464533966001;-0.072957136;-3.9248505;8.979435
1464533966034;0.8711971;-3.4816055;9.119181
1464533966068;1.9210067;-2.8622782;9.173722
1464533966102;3.0048435;-2.0263512;9.105213
1464533966136;4.0505643;-0.8068129;8.887183
1464533966170;4.7958407;0.640083;8.522336
1464533966203;5.141293;2.153158;8.060462
1464533966250;5.1514835;3.3521545;7.6331725
1464533966284;4.8774176;5.4530687;6.5203414
1464533966318;4.6523237;6.6704392;5.468193
1464533966352;4.27021;7.773531;4.168638
1464533966387;3.5177293;8.614373;3.0754132
1464533966420;2.4508336;9.195829;2.3388307
1464533966454;1.3088714;9.54591;1.789545
1464533966488;0.15745188;9.713371;1.2905978
1464533966522;-0.9441288;9.722104;0.79329604
1464533966555;-1.9349446;9.599935;0.3704882
1464533966589;-2.8035846;9.38973;0.11344083
1464533966623;-3.4584904;9.169419;-0.024662802
1464533966657;-3.8138378;9.026878;-0.10059686
1464533966690;-3.8119545;9.02694;-0.1528341
1464533966725;-3.4156923;9.183767;-0.177353
1464533966758;-2.626079;9.44111;-0.095704846
1464533966792;-1.5862434;9.669752;0.14045627
1464533966825;-0.3373602;9.777224;0.57627296
1464533966859;1.0247078;9.6659975;1.2483908
1464533966893;2.3851078;9.249001;2.1925466
1464533966927;3.5106354;8.488771;3.4141185
1464533966961;4.3084207;7.4613533;4.66966
1464533966995;4.8656697;6.2262106;5.7965136
1464533967029;5.2295227;4.837167;6.730076
1464533967062;5.4008393;3.4109514;7.4321184
1464533967096;5.3699927;1.9844257;7.9539485
1464533967129;5.1428103;0.5942747;8.320962
1464533967163;4.663566;-0.85650676;8.57657
1464533967197;3.8460624;-2.29096;8.717762
1464533967231;2.6882398;-3.56366;8.724321
1464533967264;1.3506947;-4.502702;8.598921
1464533967301;0.8003706;-4.795665;8.508877
1464533967335;-0.5445775;-5.374429;8.176734
1464533967367;-0.9128918;-5.4998364;8.059679
1464533967401;-0.8932731;-5.4686627;8.08306
1464533967435;-0.4706276;-5.253708;8.259367
1464533967468;0.331854;-4.8088055;8.532602
1464533967502;1.2988824;-4.1640334;8.77575
1464533967536;2.293043;-3.3405159;8.923167
1464533967570;3.2889726;-2.3005445;8.94037
1464533967603;4.228043;-1.0283647;8.781009
1464533967637;5.061771;0.55964774;8.372888
1464533967671;5.5777683;2.2705858;7.7312956
1464533967707;5.712627;3.8807619;6.9530983
1464533967740;5.4770017;5.4951334;5.987151
1464533967774;4.9330516;6.8297668;5.0059266
1464533967816;4.1322274;7.928316;4.013292
1464533967850;2.6158364;9.052127;2.693772
1464533967884;1.2284542;9.558909;1.7771205
1464533967917;-0.26861843;9.748761;0.964104
1464533967951;-1.7253703;9.642156;0.30322462
