timestamp;accel-x;accel-y;accel-z
1464529295834;-9.083389;1.3026688;-3.440217
1464529295870;-9.078238;1.3124301;-3.4501
1464529295907;-9.073894;1.3216051;-3.458009
1464529295940;-9.068109;1.3342607;-3.4683108
1464529295972;-9.063698;1.3443187;-3.4759517
1464529296005;-9.060862;1.3514386;-3.4805765
1464529296039;-9.056553;1.3621551;-3.487605
1464529296073;-9.054292;1.3690851;-3.4907632
1464529296107;-9.051963;1.3763977;-3.4939265
1464529296144;-9.050049;1.3832799;-3.4961684
1464529296179;-9.048483;1.390085;-3.4975173
1464529296213;-9.046976;1.3966908;-3.4987826
1464529296245;-9.046312;1.4025198;-3.4981704
1464529296278;-9.045599;1.4084867;-3.4976163
1464529296312;-9.045835;1.4147228;-3.4944928
1464529296349;-9.046636;1.4211669;-3.4898043
1464529296382;-9.047347;1.427667;-3.4852986
1464529296416;-9.047715;1.4349289;-3.4813595
1464529296449;-9.048187;1.4416773;-3.477342
1464529296484;-9.048873;1.4468708;-3.4733973
1464529296517;-9.049666;1.4514912;-3.4693987
1464529296553;-9.050813;1.4552366;-3.464834
1464529296589;-9.052759;1.4565357;-3.4592016
1464529296622;-9.054696;1.4578441;-3.4535758
1464529296654;-9.057513;1.457166;-3.4464664
1464529296687;-9.060532;1.4560474;-3.4390044
1464529296721;-9.0636;1.4546407;-3.431502
1464529296754;-9.066827;1.4526893;-3.423793
1464529296787;-9.070061;1.4507418;-3.4160464
1464529296823;-9.073495;1.4480758;-3.4080544
1464529296856;-9.076883;1.4454525;-3.4001312
1464529296891;-9.080356;1.4428438;-3.3919551
1464529296925;-9.083833;1.440276;-3.3837183
1464529296958;-9.087314;1.4377367;-3.375452
1464529296992;-9.090401;1.4356486;-3.3680236
1464529297025;-9.093428;1.4335492;-3.3607345
1464529297059;-9.0963745;1.4312104;-3.3537526
1464529297093;-9.099253;1.428653;-3.3470273
1464529297128;-9.102108;1.4260169;-3.3403757
1464529297164;-9.104741;1.4228188;-3.334563
1464529297199;-9.107457;1.4194169;-3.3285909
1464529297235;-9.109718;1.4152263;-3.3241854
1464529297268;-9.111635;1.410964;-3.320742
1464529297302;-9.113652;1.4065895;-3.317058
1464529297336;-9.115902;1.4019796;-3.312825
1464529297370;-9.118189;1.397358;-3.3084798
1464529297404;-9.121596;1.3903952;-3.3020175
1464529297440;-9.12511;1.3831701;-3.29534
1464529297472;-9.128773;1.3758049;-3.288273
1464529297505;-9.132483;1.3686774;-3.2809281
1464529297542;-9.136283;1.3613198;-3.2734053
1464529297573;-9.13825;1.3580626;-3.2692618
1464529297608;-9.140011;1.3552723;-3.2654934
1464529297641;-9.140925;1.3560369;-3.2626197
1464529297674;-9.1406975;1.3612636;-3.2610826
1464529297710;-9.140407;1.3665044;-3.2597017
1464529297743;-9.138439;1.3761554;-3.2611604
1464529297777;-9.136454;1.3854219;-3.262798
1464529297811;-9.133171;1.397542;-3.2668226
1464529297845;-9.129144;1.411048;-3.2722576
1464529297879;-9.124841;1.4252441;-3.278106
1464529297915;-9.120535;1.4386532;-3.2842286
1464529297949;-9.116253;1.4527599;-3.2898996
1464529297983;-9.113873;1.4637637;-3.291616
1464529298017;-9.112067;1.4740502;-3.2920263
1464529298052;-9.110774;1.4840796;-3.2911005
1464529298085;-9.111016;1.4925897;-3.2865741
1464529298119;-9.111247;1.5013474;-3.2819428
1464529298152;-9.111479;1.5083331;-3.2781014
1464529298186;-9.111702;1.515009;-3.274391
1464529298221;-9.111951;1.5219934;-3.2704625
1464529298255;-9.112238;1.5287389;-3.266511
1464529298289;-9.112596;1.5355399;-3.2623203
1464529298323;-9.114482;1.5381761;-3.2558007
1464529298357;-9.116639;1.5405242;-3.248649
1464529298390;-9.119337;1.5406153;-3.2410283
1464529298426;-9.122641;1.5382239;-3.2328436
1464529298462;-9.125959;1.5357933;-3.2246299
1464529298494;-9.129833;1.530691;-3.2160797
1464529298528;-9.133617;1.5257137;-3.207686
1464529298562;-9.137161;1.5205389;-3.2000432
1464529298599;-9.14072;1.5149833;-3.1925013
1464529298632;-9.144056;1.5096362;-3.1854815
1464529298665;-9.146819;1.504548;-3.1799479
1464529298699;-9.1496105;1.499369;-3.174353
1464529298733;-9.151437;1.4950495;-3.1711278
1464529298767;-9.152985;1.4907503;-3.168687
1464529298800;-9.153957;1.4874617;-3.1674228
1464529298835;-9.153367;1.4866929;-3.1694856
1464529298869;-9.152785;1.4859242;-3.1715288
1464529298903;-9.151838;1.4849067;-3.1747286
1464529298936;-9.1508875;1.4837974;-3.1779895
1464529298970;-9.149671;1.4829522;-3.1818798
1464529299006;-9.14778;1.482725;-3.1874187
1464529299038;-9.146024;1.4824604;-3.192582
