timestamp;accel-x;accel-y;accel-z
1464034195666;-9.414504;-1.4684927;-2.2914317
1464034195666;-9.41645;-1.4847782;-2.2728786
1464034195666;-9.423203;-1.4822279;-2.246402
1464034195666;-9.430839;-1.4789965;-2.216276
1464034195666;-9.446727;-1.4842525;-2.1439176
1464034195666;-9.465853;-1.4914571;-2.052617
1464034195666;-9.483078;-1.4797138;-1.9803368
1464034195666;-9.507524;-1.458301;-1.8762628
1464034195666;-9.537542;-1.4152882;-1.7528112
1464034195666;-9.558013;-1.3835679;-1.6643922
1464034195666;-9.580736;-1.3223013;-1.5814704
1464034195666;-9.603549;-1.2550533;-1.4955921
1464034195666;-9.638253;-1.0997635;-1.390904
1464034195666;-9.66119;-0.9659976;-1.3297673
1464034195666;-9.680162;-0.8289419;-1.2834978
1464034195666;-9.700563;-0.62024087;-1.2467601
1464034195666;-9.712985;-0.40231645;-1.2393885
1464034195666;-9.717958;-0.18033707;-1.2525209
1464034195666;-9.71873;-0.022493506;-1.2593058
1464034195666;-9.716869;0.1471202;-1.2652346
1464034195666;-9.712192;0.32973126;-1.2667351
1464034195666;-9.697382;0.6564286;-1.252973
1464034195666;-9.283035;1.7735553;-2.5922556
1464034195666;-9.556802;1.4923438;-1.5749578
1464034195666;-9.667823;1.2541614;-1.0001687
1464034195684;-9.642613;1.3883765;-1.0641524
1464034195735;-9.617709;1.5094113;-1.1231141
1464034195785;-9.591217;1.6284859;-1.181776
1464034195834;-9.565834;1.7509098;-1.2120923
1464034195868;-9.547789;1.8346214;-1.2304248
1464034195918;-9.517529;1.9803585;-1.2388818
1464034195967;-9.486261;2.1168249;-1.2529622
1464034196004;-9.454586;2.2310534;-1.2935427
1464034196050;-9.434043;2.2942874;-1.3323298
1464034196085;-9.411997;2.3418112;-1.4036783
1464034196118;-9.394813;2.3774254;-1.4578741
1464034196168;-9.3902445;2.3452902;-1.5371917
1464034196204;-9.38852;2.317917;-1.588387
1464034196254;-9.39595;2.232331;-1.665191
1464034196303;-9.406679;2.1302204;-1.7368242
1464034196353;-9.426538;1.9804006;-1.8051151
1464034196400;-9.440222;1.8635451;-1.8572654
1464034196433;-9.456694;1.6968946;-1.9317224
1464034196466;-9.460946;1.6486967;-1.9525278
1464034196504;-9.474265;1.4582659;-2.0375948
1464034196551;-9.48472;1.2816392;-2.1065357
1464034196600;-9.499307;1.0731729;-2.1567342
1464034196634;-9.506463;0.92701364;-2.1926847
1464034196684;-9.509896;0.814726;-2.222198
1464034196718;-9.5117035;0.70936555;-2.2504056
1464034196767;-9.512039;0.6087593;-2.2782793
1464034196801;-9.514566;0.4927794;-2.2957075
1464034196852;-9.519819;0.314773;-2.30521
1464034196902;-9.527703;0.0658403;-2.2931685
1464034196951;-9.532544;-0.21243711;-2.2639625
1464034196985;-9.532831;-0.43070027;-2.2315147
1464034197034;-9.527237;-0.6927343;-2.1890516
1464034197068;-9.516816;-0.8568234;-2.1762607
1464034197102;-9.503679;-1.0141786;-2.1660085
1464034197151;-9.47825;-1.2056328;-2.179281
1464034197186;-9.459573;-1.3090603;-2.20066
1464034197221;-9.434261;-1.4066572;-2.2485597
1464034197268;-9.4192705;-1.4443299;-2.2872112
1464034197302;-9.40794;-1.4611433;-2.3228862
1464034197351;-9.400899;-1.4337991;-2.3679802
1464034197385;-9.398951;-1.4176142;-2.3854084
1464034197419;-9.402292;-1.4059937;-2.3790963
1464034197468;-9.407209;-1.401365;-2.3623333
1464034197518;-9.411326;-1.4352607;-2.3253045
1464034197552;-9.413733;-1.4588722;-2.3007255
1464034197602;-9.415146;-1.4762406;-2.2838078
1464034197652;-9.42151;-1.4828949;-2.253058
1464034197685;-9.427308;-1.4805316;-2.23022
1464034197734;-9.444582;-1.4834405;-2.1539161
1464034197785;-9.464598;-1.4909898;-2.058731
1464034197835;-9.491263;-1.4727125;-1.946036
1464034197885;-9.517326;-1.4451628;-1.8363203
1464034197918;-9.537685;-1.4150628;-1.752189
1464034197969;-9.56928;-1.354836;-1.6227727
1464034198002;-9.592686;-1.2875085;-1.5371257
1464034198052;-9.626087;-1.1661832;-1.4207437
1464034198102;-9.660994;-0.9671916;-1.3303198
1464034198151;-9.685445;-0.77894425;-1.2749293
