timestamp;x_accel;y_accel;z_accel
1464540008000;0.004;-1.392;-0.336
1464540008000;-0.068;-1.696;-0.424
1464540008000;-0.112;-2.048;-0.592
1464540008000;-0.068;-2.048;-0.584
1464540008000;-0.012;-1.9;-0.524
1464540008000;0.052;-1.584;-0.492
1464540008000;0.064;-1.332;-0.456
1464540008000;0.084;-1.112;-0.396
1464540008000;0.096;-0.764;-0.28
1464540008000;0.072;-0.616;-0.244
1464540008000;0.072;-0.488;-0.168
1464540008000;0.108;-0.172;-0.036
1464540008000;0.112;-0.016;0.016
1464540008000;0.116;0.196;0.132
1464540008000;0.056;0.344;0.188
1464540008000;0.084;0.56;0.208
1464540008000;0.296;0.832;0.328
1464540008000;0.356;0.932;0.42
1464540008000;0.464;1.052;0.512
1464540008000;0.76;1.304;0.868
1464540008000;0.936;1.568;1.076
1464540008000;1.088;1.888;1.264
1464540008000;1.264;2.044;1.516
1464540008000;1.256;2.044;1.468
1464540008000;1.372;2.044;1.356
1464540008000;1.036;1.688;1.068
1464540008000;0.836;1.572;0.928
1464540008000;0.66;1.412;0.848
1464540008000;0.44;0.936;0.66
1464540008000;0.408;0.752;0.58
1464540009000;0.356;0.5;0.344
1464540009000;0.312;0.368;0.248
1464540009000;0.328;0.2;0.196
1464540009000;0.296;-0.064;0.068
1464540009000;0.28;-0.16;0.0
1464540009000;0.26;-0.244;-0.048
1464540009000;0.208;-0.364;-0.088
1464540009000;0.144;-0.472;-0.116
1464540009000;0.1;-0.82;-0.24
1464540009000;0.132;-0.968;-0.268
1464540009000;0.112;-1.096;-0.248
1464540009000;0.02;-1.552;-0.392
1464540009000;0.0;-1.84;-0.456
1464540009000;-0.048;-2.048;-0.668
1464540009000;0.016;-1.876;-0.492
1464540009000;0.044;-1.72;-0.5
1464540009000;0.072;-1.556;-0.432
1464540009000;0.116;-1.152;-0.312
1464540009000;0.14;-0.968;-0.256
1464540009000;0.152;-0.792;-0.208
1464540009000;0.192;-0.54;-0.12
1464540009000;0.232;-0.448;-0.032
1464540009000;0.22;-0.116;-0.036
1464540009000;0.248;0.108;-0.016
1464540009000;0.34;0.308;0.044
1464540009000;0.296;0.492;0.168
1464540009000;0.288;0.58;0.208
1464540009000;0.44;0.784;0.268
1464540009000;0.528;0.92;0.324
1464540009000;0.656;1.016;0.452
1464540009000;0.844;1.244;0.548
1464540009000;1.112;1.464;1.156
1464540009000;1.116;1.592;1.42
1464540009000;1.096;1.952;1.46
1464540009000;1.072;2.044;1.376
1464540009000;0.972;1.868;1.268
1464540009000;0.88;1.624;1.092
1464540010000;0.676;1.216;0.684
1464540010000;0.636;0.98;0.576
1464540010000;0.532;0.584;0.428
1464540010000;0.48;0.468;0.348
1464540010000;0.456;0.348;0.308
1464540010000;0.448;0.096;0.252
1464540010000;0.46;-0.008;0.24
1464540010000;0.464;-0.088;0.188
1464540010000;0.428;-0.208;0.072
1464540010000;0.34;-0.276;0.032
1464540010000;0.284;-0.36;0.0
1464540010000;0.2;-0.52;-0.096
1464540010000;0.196;-0.712;-0.152
1464540010000;0.228;-0.9;-0.184
1464540010000;0.184;-1.196;-0.204
1464540010000;0.116;-1.36;-0.228
1464540010000;0.02;-1.812;-0.34
1464540010000;0.024;-1.972;-0.412
1464540010000;0.04;-2.008;-0.48
1464540010000;0.036;-1.82;-0.464
1464540010000;0.052;-1.632;-0.428
1464540010000;0.088;-1.404;-0.364
1464540010000;0.1;-0.972;-0.292
1464540010000;0.12;-0.8;-0.252
1464540010000;0.152;-0.616;-0.232
1464540010000;0.152;-0.324;-0.204
1464540010000;0.152;-0.26;-0.128
1464540010000;0.308;0.1;-0.076
1464540010000;0.308;0.3;-0.012
1464540010000;0.256;0.412;0.072
1464540010000;0.428;0.596;0.284
1464540010000;0.428;0.764;0.376
1464540010000;0.456;0.9;0.496
1464540010000;0.76;1.188;0.832
1464540010000;0.844;1.276;1.02
1464540010000;0.92;1.284;1.2
1464540010000;1.212;1.472;1.44
1464540010000;1.264;1.464;1.508
1464540011000;1.276;1.468;1.532
1464540011000;1.144;1.748;1.3
1464540011000;1.0;1.624;1.164
1464540011000;0.876;1.364;1.02
1464540011000;0.648;0.964;0.704
1464540011000;0.548;0.86;0.556
1464540011000;0.396;0.568;0.388
1464540011000;0.364;0.352;0.348
1464540011000;0.376;0.196;0.268
1464540011000;0.32;-0.02;0.156
1464540011000;0.328;-0.152;0.084
1464540011000;0.336;-0.296;0.04
1464540011000;0.336;-0.492;-0.052
1464540011000;0.3;-0.56;-0.092
1464540011000;0.252;-0.628;-0.136
1464540011000;0.184;-0.812;-0.2
1464540011000;0.184;-0.972;-0.232
1464540011000;0.124;-1.392;-0.308
1464540011000;0.104;-1.636;-0.412
1464540011000;0.1;-1.836;-0.532
1464540011000;0.076;-2.048;-0.588
1464540011000;0.096;-1.884;-0.556
1464540011000;0.116;-1.64;-0.508
1464540011000;0.14;-1.236;-0.368
1464540011000;0.14;-1.064;-0.292
1464540011000;0.148;-0.92;-0.256
1464540011000;0.128;-0.628;-0.236
1464540011000;0.148;-0.444;-0.236
1464540011000;0.188;-0.288;-0.188
1464540011000;0.24;-0.02;-0.092
1464540011000;0.232;0.172;-0.016
1464540011000;0.248;0.316;0.08
1464540011000;0.324;0.44;0.28
1464540011000;0.364;0.66;0.332
1464540011000;0.412;0.916;0.572
1464540011000;0.54;0.9;0.764
1464540011000;0.628;1.016;0.808
1464540012000;0.888;1.296;1.336
1464540012000;1.008;1.376;1.616
1464540012000;1.152;1.78;1.852
1464540012000;1.132;1.8;1.872
1464540012000;1.08;1.704;1.764
1464540012000;0.876;1.552;1.252
1464540012000;0.692;1.308;1.016
1464540012000;0.56;1.012;0.848
1464540012000;0.484;0.624;0.588
1464540012000;0.448;0.564;0.472
1464540012000;0.452;0.452;0.396
1464540012000;0.464;0.16;0.308
1464540012000;0.44;0.04;0.252
1464540012000;0.456;-0.016;0.212
1464540012000;0.364;-0.136;0.108
1464540012000;0.288;-0.212;0.06
1464540012000;0.192;-0.392;0.004
1464540012000;0.148;-0.484;-0.056
1464540012000;0.128;-0.672;-0.152
1464540012000;0.156;-1.028;-0.252
1464540012000;0.104;-1.228;-0.312
1464540012000;0.044;-1.432;-0.384
1464540012000;0.016;-2.048;-0.524
1464540012000;-0.028;-2.048;-0.668
1464540012000;0.02;-2.032;-0.556
1464540012000;0.08;-1.62;-0.508
1464540012000;0.1;-1.448;-0.472
1464540012000;0.112;-1.244;-0.42
1464540012000;0.112;-0.872;-0.316
1464540012000;0.112;-0.708;-0.264
1464540012000;0.112;-0.532;-0.24
1464540012000;0.128;-0.296;-0.148
1464540012000;0.152;-0.12;-0.088
1464540012000;0.248;0.356;0.024
1464540012000;0.252;0.444;0.112
1464540012000;0.316;0.472;0.212
1464540012000;0.404;0.748;0.276
1464540013000;0.432;0.84;0.384
1464540013000;0.572;0.936;0.512
1464540013000;0.76;1.156;0.772
1464540013000;0.82;1.264;0.976
1464540013000;0.952;1.404;1.196
1464540013000;1.172;1.528;1.632
1464540013000;1.2;1.58;1.724
1464540013000;1.204;1.632;1.664
1464540013000;1.0;1.492;1.432
1464540013000;0.864;1.332;1.256
1464540013000;0.692;1.012;0.876
1464540013000;0.592;0.784;0.768
1464540013000;0.54;0.584;0.648
1464540013000;0.576;0.484;0.448
1464540013000;0.528;0.416;0.4
1464540013000;0.516;0.288;0.352
1464540013000;0.468;0.032;0.228
1464540013000;0.428;-0.048;0.164
1464540013000;0.4;-0.112;0.1
1464540013000;0.228;-0.268;0.032
1464540013000;0.132;-0.36;0.004
1464540013000;0.032;-0.612;-0.108
1464540013000;0.04;-0.8;-0.148
1464540013000;0.084;-1.016;-0.192
1464540013000;0.048;-1.396;-0.284
1464540013000;0.004;-1.608;-0.404
1464540013000;0.012;-2.048;-0.6
1464540013000;0.076;-1.956;-0.584
1464540013000;0.036;-1.86;-0.524
1464540013000;0.064;-1.528;-0.472
1464540013000;0.068;-1.356;-0.412
1464540013000;0.068;-1.216;-0.356
1464540013000;0.112;-0.908;-0.3
1464540013000;0.132;-0.752;-0.252
1464540013000;0.136;-0.592;-0.196
1464540013000;0.116;-0.344;-0.08
1464540013000;0.14;-0.144;-0.016
1464540014000;0.18;0.148;0.032
1464540014000;0.168;0.54;0.188
1464540014000;0.172;0.64;0.284
1464540014000;0.236;0.836;0.36
1464540014000;0.272;0.956;0.584
1464540014000;0.416;1.064;0.732
1464540014000;0.804;1.252;1.024
1464540014000;0.992;1.272;1.236
1464540014000;1.212;1.388;1.512
1464540014000;1.28;1.464;1.608
1464540014000;1.292;1.516;1.652
1464540014000;1.032;1.52;1.508
1464540014000;0.86;1.376;1.352
1464540014000;0.708;1.172;1.16
1464540014000;0.584;0.78;0.848
1464540014000;0.56;0.612;0.748
1464540014000;0.572;0.488;0.644
1464540014000;0.5;0.38;0.448
1464540014000;0.46;0.248;0.376
1464540014000;0.508;-0.04;0.26
1464540014000;0.472;-0.136;0.208
1464540014000;0.408;-0.216;0.12
1464540014000;0.308;-0.388;-0.016
1464540014000;0.272;-0.456;-0.068
1464540014000;0.264;-0.52;-0.136
1464540014000;0.244;-0.692;-0.264
1464540014000;0.236;-0.772;-0.28
1464540014000;0.22;-0.876;-0.292
1464540014000;0.148;-1.18;-0.304
1464540014000;0.096;-1.384;-0.364
1464540014000;0.072;-1.628;-0.476
1464540014000;0.152;-2.048;-0.708
1464540014000;0.168;-1.972;-0.628
1464540014000;0.148;-1.58;-0.644
1464540014000;0.132;-1.328;-0.604
1464540014000;0.124;-1.124;-0.52
1464540014000;0.1;-0.808;-0.36
1464540014000;0.1;-0.696;-0.304
1464540015000;0.112;-0.6;-0.248
1464540015000;0.172;-0.404;-0.108
1464540015000;0.152;-0.188;-0.104
1464540015000;0.136;0.052;-0.064
1464540015000;0.328;0.572;0.068
1464540015000;0.428;0.72;0.18
1464540015000;0.416;0.692;0.308
1464540015000;0.408;0.828;0.496
1464540015000;0.556;0.932;0.704
1464540015000;0.844;1.092;1.06
1464540015000;0.912;1.312;1.204
1464540015000;1.032;1.356;1.424
1464540015000;1.24;1.472;1.72
1464540015000;1.24;1.584;1.756
1464540015000;1.1;1.532;1.712
1464540015000;0.94;1.316;1.364
1464540015000;0.864;1.24;1.136
1464540015000;0.768;1.04;0.964
1464540015000;0.6;0.648;0.748
1464540015000;0.508;0.536;0.624
1464540015000;0.42;0.412;0.496
1464540015000;0.44;0.096;0.328
1464540015000;0.4;-0.04;0.268
1464540015000;0.376;-0.148;0.224
1464540015000;0.344;-0.276;0.096
1464540015000;0.28;-0.3;0.052
1464540015000;0.176;-0.484;-0.012
1464540015000;0.152;-0.652;-0.064
1464540015000;0.092;-0.824;-0.112
1464540015000;0.084;-1.048;-0.308
1464540015000;0.164;-1.228;-0.44
1464540015000;0.228;-1.352;-0.496
1464540015000;0.264;-1.668;-0.592
1464540015000;0.236;-1.756;-0.64
1464540015000;0.192;-1.78;-0.632
1464540015000;0.132;-1.648;-0.524
1464540015000;0.1;-1.528;-0.476
1464540016000;0.092;-1.38;-0.42
1464540016000;0.1;-1.056;-0.32
1464540016000;0.128;-0.868;-0.276
1464540016000;0.132;-0.544;-0.204
1464540016000;0.124;-0.436;-0.14
1464540016000;0.144;-0.276;-0.104
1464540016000;0.192;0.164;0.012
1464540016000;0.228;0.292;0.144
1464540016000;0.272;0.404;0.22
1464540016000;0.304;0.776;0.356
1464540016000;0.38;0.816;0.548
1464540016000;0.504;0.936;0.716
1464540016000;0.632;1.26;0.808
1464540016000;0.768;1.216;0.952
1464540016000;0.98;1.316;1.1
1464540016000;1.172;1.676;1.216
1464540016000;1.22;1.632;1.304
1464540016000;1.2;1.64;1.3
1464540016000;1.056;1.8;1.04
1464540016000;0.94;1.66;0.936
1464540016000;0.728;1.1;0.788
1464540016000;0.66;0.96;0.7
1464540016000;0.6;0.86;0.596
1464540016000;0.5;0.504;0.476
1464540016000;0.46;0.328;0.412
1464540016000;0.444;0.22;0.336
1464540016000;0.476;-0.024;0.244
1464540016000;0.472;-0.128;0.196
1464540016000;0.436;-0.2;0.128
1464540016000;0.344;-0.324;-0.004
1464540016000;0.276;-0.376;-0.044
1464540016000;0.2;-0.616;-0.144
1464540016000;0.18;-0.748;-0.18
1464540016000;0.176;-0.888;-0.22
1464540016000;0.18;-1.284;-0.312
1464540016000;0.16;-1.48;-0.344
1464540016000;0.12;-1.988;-0.348
1464540017000;-0.016;-2.048;-0.472
1464540017000;0.024;-1.632;-0.396
1464540017000;0.044;-1.532;-0.364
1464540017000;0.108;-1.436;-0.328
1464540017000;0.132;-1.232;-0.292
1464540017000;0.14;-1.028;-0.268
1464540017000;0.196;-0.688;-0.208
1464540017000;0.228;-0.54;-0.184
1464540017000;0.236;-0.256;-0.084
1464540017000;0.256;-0.08;-0.056
1464540017000;0.268;0.088;-0.004
1464540017000;0.308;0.416;0.088
1464540017000;0.38;0.528;0.176
1464540017000;0.384;0.576;0.244
1464540017000;0.364;0.996;0.288
1464540017000;0.5;0.948;0.416
1464540017000;0.636;0.856;0.568
1464540017000;1.024;1.32;0.72
1464540017000;1.172;1.404;0.92
1464540017000;1.284;1.404;1.172
1464540017000;1.396;1.892;1.356
1464540017000;1.396;1.988;1.404
1464540017000;1.2;1.684;1.22
1464540017000;1.028;1.584;1.032
1464540017000;0.848;1.404;0.864
1464540017000;0.632;0.996;0.652
1464540017000;0.556;0.812;0.552
1464540017000;0.524;0.652;0.452
1464540017000;0.496;0.304;0.312
1464540017000;0.508;0.16;0.244
1464540017000;0.496;0.06;0.164
1464540017000;0.356;-0.096;0.036
1464540017000;0.316;-0.168;0.012
1464540017000;0.3;-0.236;0.0
1464540017000;0.248;-0.452;-0.052
1464540017000;0.168;-0.552;-0.056
1464540017000;0.12;-0.836;-0.204
1464540017000;0.084;-1.0;-0.212
1464540018000;0.036;-1.196;-0.252
1464540018000;0.036;-1.62;-0.448
1464540018000;0.048;-2.048;-0.548
1464540018000;0.188;-1.904;-0.692
1464540018000;0.192;-1.552;-0.564
1464540018000;0.156;-1.56;-0.512
1464540018000;0.164;-1.44;-0.444
1464540018000;0.14;-1.312;-0.396
1464540018000;0.092;-1.168;-0.352
1464540018000;0.108;-0.832;-0.268
1464540018000;0.084;-0.648;-0.228
1464540018000;0.06;-0.508;-0.22
1464540018000;0.056;0.02;-0.2
1464540018000;0.044;0.312;-0.128
1464540018000;0.028;0.384;-0.024
1464540018000;0.08;0.416;0.116
1464540018000;0.068;0.752;0.096
1464540018000;0.132;0.952;0.184
1464540018000;0.2;0.968;0.488
1464540018000;0.244;1.188;0.528
1464540018000;0.5;1.424;0.808
1464540018000;0.612;1.432;1.104
1464540018000;0.7;1.56;1.336
1464540018000;0.796;1.972;1.604
1464540018000;0.816;1.868;1.748
1464540018000;0.796;1.748;1.808
1464540018000;0.696;1.86;1.576
1464540018000;0.564;1.728;1.42
1464540018000;0.436;1.424;1.236
1464540018000;0.352;1.0;0.892
1464540018000;0.312;0.92;0.74
1464540018000;0.232;0.768;0.616
1464540018000;0.228;0.38;0.476
1464540018000;0.28;0.3;0.38
1464540018000;0.296;0.152;0.232
1464540018000;0.272;-0.016;0.184
1464540018000;0.248;-0.184;0.152
1464540019000;0.276;-0.328;0.068
1464540019000;0.252;-0.308;0.008
1464540019000;0.26;-0.292;-0.044
1464540019000;0.12;-0.472;-0.084
1464540019000;0.052;-0.616;-0.104
1464540019000;0.06;-0.8;-0.128
1464540019000;0.076;-1.12;-0.184
1464540019000;0.052;-1.336;-0.24
1464540019000;0.056;-1.912;-0.4
1464540019000;0.108;-2.048;-0.536
1464540019000;0.072;-2.048;-0.58
1464540019000;0.048;-1.824;-0.44
1464540019000;0.024;-1.716;-0.352
1464540019000;0.032;-1.588;-0.328
1464540019000;0.032;-1.292;-0.268
1464540019000;0.024;-1.084;-0.24
1464540019000;0.004;-0.848;-0.216
1464540019000;-0.064;-0.38;-0.164
1464540019000;-0.072;-0.116;-0.204
1464540019000;0.04;0.212;-0.1
1464540019000;0.084;0.308;-0.04
1464540019000;0.048;0.496;-0.016
1464540019000;0.092;0.636;0.08
1464540019000;0.164;0.748;0.156
1464540019000;0.2;1.096;0.188
1464540019000;0.348;1.192;0.44
1464540019000;0.42;1.26;0.6
1464540019000;0.544;1.688;0.856
1464540019000;0.58;1.948;1.528
1464540019000;0.576;1.908;1.772
1464540019000;0.728;2.016;1.884
1464540019000;0.744;2.036;1.72
1464540019000;0.68;1.996;1.496
1464540019000;0.416;1.524;1.116
1464540019000;0.336;1.292;0.96
1464540019000;0.312;1.136;0.804
1464540019000;0.304;0.684;0.652
1464540020000;0.288;0.536;0.552
1464540020000;0.312;0.456;0.48
1464540020000;0.212;0.152;0.344
1464540020000;0.228;0.008;0.3
1464540020000;0.252;-0.112;0.248
1464540020000;0.28;-0.24;0.12
1464540020000;0.264;-0.328;0.052
1464540020000;0.224;-0.424;-0.044
1464540020000;0.184;-0.456;-0.084
1464540020000;0.14;-0.52;-0.116
