timestamp;x_accel;y_accel;z_accel
1464540718000;0.852;1.488;0.88
1464540718000;0.764;1.252;0.76
1464540718000;0.556;0.74;0.528
1464540718000;0.516;0.552;0.424
1464540718000;0.444;0.148;0.3
1464540718000;0.448;0.028;0.252
1464540719000;0.464;-0.008;0.18
1464540719000;0.452;-0.244;0.04
1464540719000;0.412;-0.388;0.012
1464540719000;0.388;-0.448;-0.016
1464540719000;0.3;-0.536;-0.068
1464540719000;0.232;-0.572;-0.148
1464540719000;0.112;-0.952;-0.26
1464540719000;0.052;-1.152;-0.316
1464540719000;0.008;-1.36;-0.364
1464540719000;0.004;-1.792;-0.432
1464540719000;0.0;-1.932;-0.476
1464540719000;0.08;-2.048;-0.848
1464540719000;0.028;-1.644;-0.684
1464540719000;0.06;-1.716;-0.6
1464540719000;0.12;-1.532;-0.544
1464540719000;0.104;-1.368;-0.48
1464540719000;0.096;-1.18;-0.388
1464540719000;0.092;-0.868;-0.224
1464540719000;0.092;-0.76;-0.14
1464540719000;0.092;-0.636;-0.076
1464540719000;0.236;-0.276;-0.004
1464540719000;0.256;-0.164;0.032
1464540719000;0.224;-0.168;0.068
1464540719000;0.332;0.3;0.16
1464540719000;0.376;0.564;0.204
1464540719000;0.332;0.508;0.268
1464540719000;0.276;0.692;0.52
1464540719000;0.388;1.312;0.612
1464540719000;0.368;1.5;1.064
1464540719000;0.444;1.576;1.236
1464540719000;0.672;2.044;1.228
1464540719000;0.992;2.044;1.144
1464540719000;1.008;1.972;1.156
1464540719000;0.992;1.852;1.096
1464540719000;0.8;1.732;0.776
1464540719000;0.676;1.432;0.672
1464540719000;0.584;1.068;0.552
1464540719000;0.508;0.604;0.292
1464540720000;0.5;0.464;0.2
1464540720000;0.492;0.292;0.156
1464540720000;0.484;0.032;0.112
1464540720000;0.456;-0.02;0.064
1464540720000;0.436;-0.084;0.02
1464540720000;0.368;-0.284;-0.024
1464540720000;0.276;-0.4;-0.044
1464540720000;0.148;-0.632;-0.104
1464540720000;0.08;-0.788;-0.156
1464540720000;0.036;-0.964;-0.208
1464540720000;-0.048;-1.484;-0.352
1464540720000;-0.104;-1.732;-0.424
1464540720000;-0.136;-1.892;-0.516
1464540720000;-0.144;-2.048;-0.76
1464540720000;-0.132;-1.984;-0.644
1464540720000;-0.124;-1.888;-0.568
1464540720000;-0.048;-1.484;-0.404
1464540720000;-0.024;-1.336;-0.344
1464540720000;0.004;-1.188;-0.288
1464540720000;0.052;-0.82;-0.224
1464540720000;0.1;-0.668;-0.188
1464540720000;0.148;-0.552;-0.136
1464540720000;0.248;-0.276;-0.084
1464540720000;0.288;-0.04;-0.068
1464540720000;0.244;0.26;0.104
1464540720000;0.224;0.236;0.208
1464540720000;0.224;0.468;0.244
1464540720000;0.276;0.848;0.26
1464540720000;0.34;0.944;0.28
1464540720000;0.396;1.348;0.288
1464540720000;0.456;1.936;0.344
1464540720000;0.6;2.044;0.368
1464540720000;0.76;2.044;0.396
1464540720000;0.824;2.044;0.512
1464540720000;0.824;2.044;0.548
1464540720000;0.82;2.044;0.54
1464540720000;0.708;1.808;0.38
1464540721000;0.624;1.496;0.296
1464540721000;0.5;0.968;0.148
1464540721000;0.456;0.76;0.12
1464540721000;0.404;0.544;0.132
1464540721000;0.38;0.216;0.136
1464540721000;0.388;0.22;0.12
1464540721000;0.344;0.144;0.068
1464540721000;0.272;-0.2;0.116
1464540721000;0.228;-0.348;0.124
1464540721000;0.148;-0.46;0.112
1464540721000;-0.024;-0.748;0.02
1464540721000;-0.04;-0.988;-0.06
1464540721000;-0.032;-1.228;-0.092
1464540721000;-0.008;-1.716;-0.228
1464540721000;-0.084;-1.912;-0.292
1464540721000;-0.124;-2.048;-0.608
1464540721000;-0.172;-2.048;-0.616
1464540721000;-0.192;-1.84;-0.464
1464540721000;-0.076;-1.58;-0.388
1464540721000;-0.04;-1.412;-0.356
1464540721000;-0.016;-1.208;-0.316
1464540721000;0.0;-0.876;-0.188
1464540721000;0.0;-0.74;-0.14
1464540721000;0.04;-0.588;-0.12
1464540721000;0.136;-0.244;-0.036
1464540721000;0.152;-0.104;-0.004
1464540721000;0.2;-0.012;0.04
1464540721000;0.32;0.54;0.092
1464540721000;0.356;0.584;0.184
1464540721000;0.336;0.584;0.348
1464540721000;0.432;1.332;0.488
1464540721000;0.52;1.576;0.556
1464540721000;0.66;1.972;0.748
1464540721000;0.796;2.044;0.732
1464540721000;0.916;2.044;0.712
1464540721000;1.06;1.988;0.672
1464540721000;0.988;1.876;0.684
1464540722000;0.892;1.792;0.648
1464540722000;0.752;1.388;0.516
1464540722000;0.692;1.088;0.424
1464540722000;0.672;0.82;0.316
1464540722000;0.644;0.5;0.244
1464540722000;0.636;0.34;0.224
1464540722000;0.632;0.196;0.208
1464540722000;0.588;0.072;0.148
1464540722000;0.468;0.048;0.116
1464540722000;0.276;-0.148;0.104
1464540722000;0.196;-0.3;0.088
1464540722000;0.112;-0.464;0.032
1464540722000;0.0;-0.884;-0.112
1464540722000;0.008;-1.152;-0.176
1464540722000;0.016;-1.48;-0.24
1464540722000;-0.048;-2.048;-0.504
1464540722000;-0.072;-2.048;-0.584
1464540722000;-0.072;-2.048;-0.612
1464540722000;-0.02;-1.828;-0.596
1464540722000;0.008;-1.648;-0.56
1464540722000;0.044;-1.484;-0.484
1464540722000;0.06;-1.228;-0.332
1464540722000;0.044;-1.072;-0.276
1464540722000;0.044;-0.924;-0.216
1464540722000;0.072;-0.612;-0.092
1464540722000;0.092;-0.488;-0.036
1464540722000;0.176;-0.12;0.028
1464540722000;0.148;0.108;0.052
1464540722000;0.152;0.232;0.116
1464540722000;0.192;0.544;0.26
1464540722000;0.244;0.844;0.28
1464540722000;0.208;0.876;0.42
1464540722000;0.252;1.344;0.784
1464540722000;0.348;1.66;0.912
1464540722000;0.408;1.78;1.068
1464540722000;0.724;2.044;1.032
1464540722000;0.88;2.044;0.928
1464540722000;0.964;2.044;0.912
1464540723000;0.924;1.792;0.848
1464540723000;0.824;1.688;0.764
1464540723000;0.672;1.34;0.616
1464540723000;0.58;1.076;0.54
1464540723000;0.556;0.812;0.484
1464540723000;0.528;0.54;0.352
1464540723000;0.528;0.4;0.284
1464540723000;0.556;0.244;0.268
1464540723000;0.74;0.096;0.068
1464540723000;0.696;0.028;0.008
1464540723000;0.568;-0.04;0.016
1464540723000;0.32;-0.196;0.02
1464540723000;0.16;-0.312;0.044
1464540723000;-0.016;-0.528;0.048
1464540723000;-0.228;-1.164;-0.056
1464540723000;-0.236;-1.524;-0.148
1464540723000;-0.216;-1.756;-0.216
1464540723000;-0.1;-1.968;-0.452
1464540723000;0.056;-1.868;-0.74
1464540723000;0.052;-1.684;-0.716
1464540723000;0.072;-1.772;-0.544
1464540723000;0.092;-1.608;-0.456
1464540723000;0.108;-1.256;-0.344
1464540723000;0.084;-1.112;-0.268
1464540723000;0.076;-0.98;-0.156
1464540723000;0.132;-0.688;-0.032
1464540723000;0.136;-0.528;-0.004
1464540723000;0.096;-0.392;0.012
1464540723000;0.248;-0.144;0.116
1464540723000;0.276;0.08;0.12
1464540723000;0.204;0.336;0.16
1464540723000;0.272;0.44;0.312
1464540723000;0.336;0.604;0.388
1464540723000;0.392;0.88;0.416
1464540723000;0.46;1.044;0.576
1464540723000;0.46;1.316;0.632
1464540723000;0.716;1.964;0.728
1464540724000;0.976;2.044;0.8
1464540724000;1.108;2.044;0.792
1464540724000;1.188;1.88;0.792
1464540724000;1.084;1.764;0.844
1464540724000;0.96;1.644;0.86
1464540724000;0.768;1.452;0.748
1464540724000;0.696;1.224;0.648
1464540724000;0.652;0.992;0.572
1464540724000;0.6;0.708;0.348
1464540724000;0.592;0.544;0.288
1464540724000;0.572;0.212;0.236
1464540724000;0.536;0.104;0.192
1464540724000;0.496;0.056;0.132
1464540724000;0.384;-0.108;0.06
1464540724000;0.316;-0.26;0.04
1464540724000;0.288;-0.408;0.032
1464540724000;0.188;-0.668;-0.016
1464540724000;0.1;-0.812;-0.092
1464540724000;0.016;-1.196;-0.204
1464540724000;0.012;-1.504;-0.296
1464540724000;0.012;-1.76;-0.396
1464540724000;0.028;-2.024;-0.724
1464540724000;0.044;-1.98;-0.72
1464540724000;0.024;-1.692;-0.592
1464540724000;0.08;-1.584;-0.48
1464540724000;0.108;-1.508;-0.408
1464540724000;0.104;-1.364;-0.356
1464540724000;0.088;-1.092;-0.224
1464540724000;0.104;-0.94;-0.152
1464540724000;0.148;-0.784;-0.084
1464540724000;0.116;-0.524;0.052
1464540724000;0.064;-0.352;0.116
1464540724000;0.08;-0.136;0.176
1464540724000;0.184;0.324;0.26
1464540724000;0.192;0.464;0.248
1464540724000;0.436;0.592;0.292
1464540724000;0.496;0.74;0.324
1464540725000;0.424;0.848;0.376
1464540725000;0.58;1.128;0.616
1464540725000;0.636;1.296;0.736
1464540725000;0.696;1.672;0.892
1464540725000;0.808;2.044;1.108
1464540725000;0.916;2.044;1.064
1464540725000;1.04;2.044;1.0
1464540725000;1.044;1.732;0.732
1464540725000;0.904;1.552;0.564
1464540725000;0.784;1.372;0.492
1464540725000;0.668;0.932;0.34
1464540725000;0.62;0.736;0.288
1464540725000;0.592;0.584;0.264
1464540725000;0.52;0.368;0.212
1464540725000;0.492;0.224;0.216
1464540725000;0.448;-0.02;0.172
1464540725000;0.392;-0.128;0.148
1464540725000;0.372;-0.232;0.104
1464540725000;0.22;-0.48;-0.004
1464540725000;0.116;-0.6;-0.052
1464540725000;0.084;-0.748;-0.104
1464540725000;0.044;-1.124;-0.232
1464540725000;0.004;-1.388;-0.308
1464540725000;-0.036;-1.668;-0.436
1464540725000;0.016;-2.048;-0.596
1464540725000;0.068;-2.048;-0.78
1464540725000;0.128;-1.828;-0.8
1464540725000;0.068;-1.76;-0.608
1464540725000;0.128;-1.524;-0.52
1464540725000;0.136;-1.2;-0.356
1464540725000;0.128;-1.092;-0.276
1464540725000;0.12;-0.988;-0.208
1464540725000;0.16;-0.724;-0.132
1464540725000;0.212;-0.6;-0.092
1464540725000;0.268;-0.452;-0.048
1464540725000;0.296;-0.104;0.024
1464540725000;0.264;0.008;0.104
1464540725000;0.2;0.244;0.188
1464540726000;0.272;0.752;0.328
1464540726000;0.212;0.748;0.372
1464540726000;0.148;0.82;0.416
1464540726000;0.368;1.384;0.608
1464540726000;0.332;1.584;0.676
1464540726000;0.416;1.948;0.712
1464540726000;0.82;2.044;0.752
1464540726000;0.94;2.044;0.776
1464540726000;0.944;1.884;0.772
1464540726000;0.84;1.776;0.768
1464540726000;0.736;1.612;0.728
1464540726000;0.604;1.172;0.568
1464540726000;0.588;0.992;0.468
1464540726000;0.568;0.788;0.348
1464540726000;0.552;0.336;0.26
1464540726000;0.568;0.208;0.208
1464540726000;0.552;0.136;0.136
1464540726000;0.552;-0.032;0.108
1464540726000;0.516;-0.14;0.068
1464540726000;0.456;-0.236;0.02
1464540726000;0.352;-0.416;0.008
1464540726000;0.292;-0.528;0.008
1464540726000;0.088;-0.908;0.008
1464540726000;0.032;-1.16;-0.032
1464540726000;0.02;-1.408;-0.084
1464540726000;-0.016;-1.784;-0.2
